;AC;AL;AM;AP;BA;CE;DF;ES;GO;MA;MG;MS;MT;PA;PB;PE;PI;PR;RJ;RN;RO;RR;RS;SC;SE;SP;TO
2016-03-19 09:00:00;0.0;0.0086;0.0;0.0;0.0011;0.0023;0.0;0.001;0.0;0.0;0.0001;0.0;0.0;0.0;0.0081;0.006;0.0002;0.0;0.0002;0.0109;0.0;0.0;0.0;0.0;0.005;0.0;0.0
2016-03-19 10:00:00;0.0;0.1149;0.0;0.0056;0.0768;0.0917;0.0249;0.0723;0.0197;0.0313;0.0521;0.0039;0.0026;0.011;0.1227;0.0987;0.0501;0.0094;0.0625;0.1472;0.0;0.0;0.0029;0.0101;0.0833;0.0213;0.0234
2016-03-19 11:00:00;0.0019;0.2873;0.0113;0.0803;0.2446;0.2455;0.1507;0.2287;0.1574;0.1546;0.2176;0.1103;0.0655;0.1091;0.2927;0.2718;0.1975;0.1326;0.1939;0.3356;0.0107;0.0348;0.0548;0.1149;0.2632;0.1678;0.1512
2016-03-19 12:00:00;0.0522;0.387;0.0675;0.2077;0.4017;0.4055;0.2805;0.3899;0.3431;0.2563;0.3962;0.2776;0.1842;0.2261;0.4723;0.4324;0.3338;0.3073;0.3551;0.496;0.067;0.173;0.1322;0.2703;0.3713;0.3472;0.3021
2016-03-19 13:00:00;0.1116;0.4746;0.1532;0.3334;0.5283;0.5207;0.349;0.4801;0.4996;0.4043;0.5398;0.4273;0.313;0.3502;0.591;0.5466;0.4706;0.4587;0.4717;0.6045;0.1785;0.3203;0.2033;0.409;0.4337;0.4941;0.4278
2016-03-19 14:00:00;0.1511;0.481;0.2464;0.249;0.5975;0.6086;0.4103;0.5855;0.6082;0.4885;0.6183;0.5441;0.4375;0.4385;0.6327;0.5693;0.5609;0.5701;0.5403;0.6815;0.2769;0.4175;0.2363;0.4874;0.4684;0.6067;0.5111
2016-03-19 15:00:00;0.2148;0.5494;0.3364;0.4173;0.6022;0.6518;0.4005;0.6035;0.6393;0.5535;0.626;0.5959;0.5333;0.518;0.6545;0.5924;0.6057;0.5802;0.5728;0.6958;0.4227;0.4459;0.281;0.5156;0.5485;0.619;0.5862
2016-03-19 16:00:00;0.2298;0.559;0.3748;0.5244;0.6125;0.6138;0.3908;0.595;0.6464;0.5518;0.6295;0.5924;0.5583;0.4803;0.6107;0.5923;0.5944;0.5645;0.5861;0.6393;0.477;0.4382;0.2801;0.5063;0.536;0.6054;0.5822
2016-03-19 17:00:00;0.2448;0.4823;0.3702;0.4083;0.5635;0.5529;0.3728;0.5477;0.6032;0.4782;0.579;0.5709;0.5628;0.4023;0.5286;0.5559;0.5586;0.541;0.5296;0.5526;0.5226;0.3846;0.2629;0.4813;0.4986;0.5813;0.4782
2016-03-19 18:00:00;0.3236;0.4483;0.3609;0.4823;0.4694;0.5049;0.3278;0.4348;0.5174;0.4276;0.4942;0.5183;0.5276;0.3663;0.4584;0.4755;0.4557;0.4797;0.4582;0.4569;0.5091;0.392;0.2391;0.3991;0.421;0.5156;0.4656
2016-03-19 19:00:00;0.3167;0.2851;0.3912;0.3696;0.3484;0.3568;0.2578;0.3137;0.4264;0.3158;0.3787;0.3851;0.376;0.28;0.3185;0.3395;0.348;0.3999;0.3247;0.3136;0.3528;0.5048;0.1891;0.267;0.257;0.4323;0.3466
2016-03-19 20:00:00;0.3549;0.1427;0.3125;0.2358;0.1956;0.2037;0.2474;0.1602;0.2913;0.1749;0.2361;0.2502;0.2809;0.1869;0.1469;0.1747;0.1994;0.25;0.2044;0.1518;0.2687;0.4208;0.1216;0.1676;0.132;0.2873;0.2319
2016-03-19 21:00:00;0.2215;0.0;0.1975;0.1105;0.0155;0.0;0.0981;0.0;0.1215;0.0551;0.0612;0.1313;0.1469;0.0843;0.0;0.0;0.0218;0.1274;0.0128;0.0;0.1871;0.2448;0.0617;0.0878;0.0;0.1339;0.0855
2016-03-19 22:00:00;0.0797;0.0;0.0741;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0573;0.0769;0.0;0.0;0.0;0.0;0.0
2016-03-19 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-20 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-20 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-20 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-20 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-20 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-20 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-20 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-20 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-20 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-20 09:00:00;0.0;0.009;0.0;0.0;0.0011;0.0024;0.0;0.001;0.0;0.0;0.0001;0.0;0.0;0.0;0.0096;0.006;0.0002;0.0;0.0002;0.0112;0.0;0.0;0.0;0.0;0.0061;0.0;0.0
2016-03-20 10:00:00;0.0;0.1316;0.0;0.0047;0.0759;0.0866;0.0251;0.0806;0.0179;0.0266;0.0513;0.0041;0.0029;0.0106;0.1315;0.1042;0.0522;0.0087;0.0618;0.1539;0.0;0.0;0.0022;0.0059;0.1118;0.0212;0.0231
2016-03-20 11:00:00;0.0023;0.312;0.0164;0.0731;0.2497;0.24;0.1592;0.2295;0.156;0.1307;0.2162;0.1136;0.0852;0.0957;0.3148;0.2719;0.1873;0.1259;0.205;0.345;0.0153;0.0365;0.0546;0.0789;0.274;0.1682;0.1629
2016-03-20 12:00:00;0.0523;0.4313;0.0963;0.2052;0.4134;0.3623;0.2765;0.4147;0.3423;0.2285;0.3993;0.294;0.2472;0.2273;0.4883;0.4395;0.2946;0.2942;0.371;0.5011;0.1198;0.1814;0.1447;0.1973;0.4434;0.3521;0.3086
2016-03-20 13:00:00;0.1631;0.5432;0.1743;0.4195;0.5442;0.471;0.3446;0.5059;0.5092;0.3224;0.5309;0.4455;0.4017;0.3511;0.6095;0.5571;0.395;0.4375;0.4843;0.6251;0.2612;0.3481;0.2343;0.3126;0.538;0.5025;0.442
2016-03-20 14:00:00;0.2633;0.5447;0.2602;0.4973;0.6287;0.5319;0.3936;0.6011;0.6144;0.3274;0.6081;0.5636;0.536;0.4595;0.6589;0.5978;0.4437;0.5407;0.5715;0.6699;0.4033;0.4866;0.309;0.4103;0.5752;0.6155;0.5377
2016-03-20 15:00:00;0.3619;0.5852;0.3537;0.5505;0.6135;0.5766;0.3956;0.5883;0.6262;0.4041;0.6356;0.6046;0.6096;0.4873;0.6322;0.6123;0.4953;0.5884;0.6039;0.6341;0.5355;0.5759;0.344;0.4638;0.6084;0.6556;0.5508
2016-03-20 16:00:00;0.5019;0.5673;0.3882;0.5727;0.6052;0.5664;0.3882;0.5771;0.6146;0.4426;0.6184;0.6303;0.6132;0.5096;0.5934;0.5735;0.4863;0.6021;0.5629;0.6112;0.5889;0.6051;0.3266;0.5044;0.5215;0.656;0.5687
2016-03-20 17:00:00;0.4272;0.508;0.4062;0.4876;0.5451;0.5941;0.3841;0.4743;0.5856;0.4;0.5762;0.5907;0.5918;0.4422;0.5785;0.5157;0.4318;0.5681;0.5016;0.5571;0.5977;0.5694;0.3026;0.4809;0.4679;0.619;0.4944
2016-03-20 18:00:00;0.3797;0.4067;0.4059;0.448;0.4686;0.4642;0.3191;0.4071;0.5139;0.3662;0.4882;0.5357;0.5465;0.4383;0.4441;0.4321;0.4015;0.5116;0.4412;0.4515;0.5918;0.5362;0.2414;0.4085;0.4243;0.5474;0.4593
2016-03-20 19:00:00;0.2633;0.2369;0.3624;0.2892;0.3216;0.3147;0.2472;0.3085;0.3998;0.2789;0.3664;0.4324;0.4605;0.3163;0.2833;0.2647;0.2501;0.4011;0.3342;0.2912;0.5208;0.4075;0.1717;0.3038;0.2471;0.4203;0.3234
2016-03-20 20:00:00;0.269;0.1101;0.2864;0.196;0.1922;0.1649;0.2003;0.1761;0.2675;0.173;0.2276;0.2887;0.3308;0.227;0.1389;0.1366;0.1509;0.2523;0.1824;0.1363;0.3929;0.3404;0.101;0.1562;0.1501;0.2825;0.2143
2016-03-20 21:00:00;0.2265;0.0;0.1773;0.1063;0.0165;0.0;0.0965;0.0;0.111;0.0589;0.0578;0.1481;0.1625;0.104;0.0;0.0;0.0168;0.1274;0.0086;0.0;0.2054;0.2089;0.0521;0.0583;0.0;0.1315;0.0826
2016-03-20 22:00:00;0.1257;0.0;0.0725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0843;0.0712;0.0;0.0;0.0;0.0;0.0
2016-03-20 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-21 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-21 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-21 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-21 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-21 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-21 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-21 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-21 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-21 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-21 09:00:00;0.0;0.0075;0.0;0.0;0.0011;0.0019;0.0;0.001;0.0;0.0;0.0001;0.0;0.0;0.0;0.0071;0.0046;0.0001;0.0;0.0002;0.0092;0.0;0.0;0.0;0.0;0.0059;0.0;0.0
2016-03-21 10:00:00;0.0;0.1067;0.0;0.0066;0.0764;0.063;0.0266;0.0753;0.0207;0.0264;0.0514;0.004;0.0027;0.0089;0.1014;0.078;0.0234;0.0078;0.0559;0.1317;0.0;0.0;0.0018;0.0079;0.0983;0.0212;0.0155
2016-03-21 11:00:00;0.0025;0.2791;0.0194;0.1005;0.2399;0.1943;0.1654;0.2426;0.1714;0.1288;0.2105;0.1128;0.0866;0.0855;0.2839;0.2212;0.0983;0.113;0.2072;0.3145;0.0162;0.0479;0.0296;0.0762;0.259;0.1699;0.102
2016-03-21 12:00:00;0.0477;0.4137;0.1054;0.2129;0.3957;0.3153;0.2794;0.4003;0.3548;0.2224;0.3781;0.2909;0.2499;0.185;0.444;0.3582;0.1857;0.2637;0.3628;0.4639;0.0879;0.2277;0.072;0.1972;0.399;0.3495;0.197
2016-03-21 13:00:00;0.1515;0.5539;0.2464;0.3224;0.523;0.4353;0.344;0.5391;0.5019;0.3158;0.531;0.4375;0.4005;0.2767;0.6078;0.5265;0.2892;0.3934;0.4952;0.6019;0.1819;0.3992;0.1133;0.2792;0.5668;0.4992;0.2818
2016-03-21 14:00:00;0.2697;0.6232;0.3526;0.4368;0.6073;0.4928;0.3859;0.5887;0.594;0.371;0.6131;0.5533;0.5031;0.3645;0.6764;0.5855;0.3577;0.5042;0.6062;0.6748;0.2686;0.5455;0.1455;0.3311;0.5907;0.6059;0.3665
2016-03-21 15:00:00;0.3108;0.6281;0.4324;0.5071;0.634;0.5499;0.3897;0.6212;0.6125;0.3818;0.6053;0.6108;0.5602;0.4242;0.6507;0.6081;0.4245;0.5563;0.6037;0.6494;0.336;0.6176;0.1412;0.3239;0.6089;0.6381;0.4244
2016-03-21 16:00:00;0.4256;0.5499;0.4938;0.6007;0.6255;0.5044;0.3853;0.5976;0.6152;0.3672;0.6018;0.6123;0.5748;0.4491;0.5869;0.5478;0.4392;0.5762;0.6133;0.567;0.3537;0.6538;0.1775;0.321;0.5415;0.6259;0.4352
2016-03-21 17:00:00;0.5314;0.5582;0.4959;0.5251;0.5723;0.5137;0.3607;0.5206;0.604;0.4043;0.5441;0.5801;0.5652;0.4222;0.5577;0.5051;0.4026;0.5492;0.5592;0.5698;0.4153;0.6626;0.1778;0.3196;0.4594;0.5767;0.4318
2016-03-21 18:00:00;0.5717;0.4188;0.4651;0.5027;0.4628;0.4313;0.3281;0.4199;0.5303;0.3324;0.4553;0.5193;0.5;0.412;0.4231;0.3975;0.3284;0.4692;0.4779;0.4287;0.4274;0.5863;0.1791;0.247;0.395;0.5025;0.3734
2016-03-21 19:00:00;0.5145;0.2648;0.4031;0.3869;0.3374;0.2744;0.2428;0.2877;0.3955;0.2577;0.3516;0.4379;0.4153;0.3252;0.2671;0.2619;0.2339;0.3593;0.3545;0.2657;0.3751;0.4898;0.1802;0.1936;0.2718;0.4084;0.3332
2016-03-21 20:00:00;0.3948;0.1202;0.3082;0.2138;0.1859;0.1345;0.227;0.1629;0.2668;0.1435;0.2098;0.3034;0.2843;0.2184;0.1218;0.1351;0.1298;0.2318;0.216;0.1166;0.3127;0.3991;0.1184;0.1111;0.1328;0.2621;0.1982
2016-03-21 21:00:00;0.2569;0.0;0.1974;0.1062;0.0148;0.0;0.085;0.0;0.1091;0.0483;0.0532;0.1529;0.1318;0.1093;0.0;0.0;0.0174;0.1194;0.0063;0.0;0.1558;0.2583;0.0646;0.0537;0.0;0.1175;0.0807
2016-03-21 22:00:00;0.1196;0.0;0.0795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0607;0.0851;0.0;0.0;0.0;0.0;0.0
2016-03-21 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-22 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-22 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-22 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-22 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-22 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-22 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-22 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-22 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-22 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-22 09:00:00;0.0;0.0072;0.0;0.0;0.001;0.0016;0.0;0.0007;0.0;0.0;0.0001;0.0;0.0;0.0;0.0053;0.0041;0.0001;0.0;0.0002;0.0077;0.0;0.0;0.0;0.0;0.0057;0.0;0.0
2016-03-22 10:00:00;0.0;0.0947;0.0;0.0082;0.073;0.07;0.024;0.0663;0.0195;0.0317;0.056;0.0035;0.0028;0.01;0.0937;0.0822;0.0442;0.0068;0.078;0.1131;0.0;0.0;0.0017;0.0041;0.0958;0.0211;0.0186
2016-03-22 11:00:00;0.0024;0.2538;0.0198;0.0982;0.2407;0.2081;0.1588;0.2311;0.1588;0.1505;0.234;0.0962;0.0805;0.0883;0.2526;0.2419;0.1815;0.0889;0.2571;0.2911;0.0113;0.0484;0.0495;0.0505;0.2227;0.167;0.128
2016-03-22 12:00:00;0.0571;0.4125;0.1165;0.2472;0.4143;0.3274;0.277;0.3858;0.3437;0.3254;0.4129;0.2424;0.2393;0.2074;0.3996;0.3894;0.3213;0.1885;0.4208;0.438;0.0702;0.2294;0.1396;0.1123;0.3829;0.3364;0.288
2016-03-22 13:00:00;0.1639;0.5504;0.2236;0.3821;0.554;0.4423;0.3402;0.5143;0.4776;0.4361;0.5573;0.3613;0.3696;0.2959;0.5354;0.5237;0.4438;0.2567;0.5464;0.537;0.1254;0.4105;0.2515;0.1506;0.4787;0.4679;0.4045
2016-03-22 14:00:00;0.2345;0.62;0.3407;0.4399;0.6405;0.5504;0.3885;0.6252;0.5658;0.5131;0.6568;0.4707;0.4892;0.3881;0.6746;0.6557;0.5499;0.3461;0.6318;0.6457;0.2173;0.5262;0.3582;0.2374;0.5695;0.5752;0.5067
2016-03-22 15:00:00;0.2586;0.619;0.4252;0.4189;0.6682;0.5056;0.3925;0.6599;0.5982;0.4768;0.6515;0.5244;0.5643;0.4765;0.6517;0.6662;0.567;0.4155;0.6554;0.6381;0.3001;0.5945;0.4253;0.2675;0.6069;0.5793;0.5646
2016-03-22 16:00:00;0.3697;0.6322;0.4663;0.4927;0.6639;0.5662;0.3734;0.645;0.591;0.4576;0.6152;0.5343;0.5645;0.4892;0.6291;0.6145;0.6011;0.4365;0.6334;0.5747;0.3958;0.6504;0.4633;0.3243;0.5882;0.5702;0.5574
2016-03-22 17:00:00;0.4627;0.5198;0.4631;0.5152;0.6167;0.4453;0.3636;0.5693;0.5662;0.4627;0.5827;0.5216;0.5549;0.473;0.5248;0.5117;0.5217;0.4319;0.5798;0.5313;0.4491;0.6651;0.4517;0.3596;0.5114;0.532;0.5766
2016-03-22 18:00:00;0.3793;0.4376;0.4268;0.479;0.506;0.3928;0.3139;0.4655;0.4814;0.4016;0.4771;0.4655;0.4824;0.4367;0.4383;0.4362;0.4587;0.3711;0.4936;0.4128;0.4913;0.612;0.4014;0.3319;0.387;0.4667;0.4964
2016-03-22 19:00:00;0.4126;0.2808;0.4034;0.2892;0.3628;0.2826;0.2465;0.3176;0.3735;0.3188;0.355;0.3628;0.415;0.3709;0.2812;0.2723;0.3298;0.2302;0.3441;0.2985;0.4296;0.5311;0.3313;0.3012;0.2644;0.3182;0.4026
2016-03-22 20:00:00;0.3652;0.1311;0.3025;0.2177;0.1999;0.1414;0.2132;0.1871;0.2249;0.1872;0.2137;0.2524;0.2772;0.2412;0.1162;0.1322;0.1877;0.1659;0.1849;0.1194;0.3164;0.4019;0.2315;0.2011;0.1364;0.168;0.2521
2016-03-22 21:00:00;0.2519;0.0;0.1971;0.1136;0.0131;0.0;0.0821;0.0;0.0943;0.0593;0.0464;0.1357;0.1438;0.109;0.0;0.0;0.0226;0.0831;0.002;0.0;0.192;0.2347;0.137;0.1112;0.0;0.0811;0.0973
2016-03-22 22:00:00;0.0934;0.0;0.0791;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0726;0.0779;0.0;0.0;0.0;0.0;0.0
2016-03-22 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-23 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-23 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-23 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-23 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-23 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-23 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-23 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-23 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-23 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016-03-23 09:00:00;0.0;0.0063;0.0;0.0;0.001;0.0017;0.0;0.001;0.0;0.0;0.0001;0.0;0.0;0.0;0.0064;0.0037;0.0002;0.0;0.0002;0.0103;0.0;0.0;0.0;0.0;0.0058;0.0;0.0
2016-03-23 10:00:00;0.0;0.0865;0.0;0.0028;0.0758;0.0659;0.0244;0.0894;0.0196;0.0288;0.0547;0.0033;0.0031;0.0067;0.0859;0.0731;0.0584;0.0054;0.0631;0.134;0.0;0.0;0.0031;0.0081;0.1061;0.0194;0.0241
2016-03-23 11:00:00;0.0028;0.2357;0.016;0.0355;0.2446;0.2154;0.1508;0.2678;0.1707;0.138;0.2253;0.0937;0.0905;0.0654;0.2515;0.2172;0.2072;0.0849;0.2112;0.3122;0.0209;0.0496;0.0822;0.0978;0.2639;0.1561;0.1707
2016-03-23 12:00:00;0.0655;0.4271;0.0906;0.0574;0.4098;0.3964;0.2764;0.4324;0.3622;0.2597;0.4027;0.2381;0.2647;0.1774;0.4043;0.3798;0.3637;0.2099;0.3817;0.4679;0.1264;0.2266;0.22;0.2349;0.4202;0.325;0.3498
2016-03-23 13:00:00;0.1609;0.5334;0.1948;0.1012;0.5592;0.5208;0.3411;0.5738;0.5226;0.384;0.5442;0.3613;0.4307;0.2932;0.5133;0.4963;0.4812;0.3159;0.4992;0.5852;0.3109;0.4022;0.3565;0.3819;0.4839;0.4671;0.4938
2016-03-23 14:00:00;0.2885;0.5736;0.3138;0.1373;0.6209;0.6137;0.3831;0.6496;0.6173;0.5003;0.6111;0.4843;0.5444;0.3767;0.6133;0.5975;0.5842;0.3905;0.5794;0.6252;0.4706;0.5008;0.4431;0.4994;0.5884;0.5436;0.6075
2016-03-23 15:00:00;0.3452;0.5475;0.41;0.1795;0.6066;0.6302;0.4013;0.6629;0.6203;0.5264;0.6048;0.5343;0.6094;0.4368;0.6155;0.5693;0.5885;0.463;0.5979;0.6267;0.5949;0.5629;0.4826;0.5638;0.5645;0.5272;0.6302
