,node0,node1,transfer_capacity,efficiency,name,length,carrier
27,MA,TO,2187.8536516659506,0.9994035315849366,LT 500 kV Imperatriz - Colinas C1_LT 500 kV Imperatriz - Colinas C2,344.611452515,ac
28,MG,MS,847.1369339250559,0.9992297670260027,LT 440 kV Ilha Solteira - Água Vermelha C1,142.40690944,ac
29,MG,RJ,1041.637123558159,0.9987471782922422,LT 345 kV Adrianópolis - Itutinga C2_LT 345 kV Adrianópolis - Itutinga C1,199.54082018,ac
30,MG,SP,26020.034086580567,0.9991512844070197,"LT 440 kV Água Vermelha - Ribeirão Preto C1_LT 500 kV Araraquara FUR - Poços de Caldas C1_LT 500 kV Cachoeira Paulista - Itajubá 3 C1_LT 440 kV Água Vermelha - Araraquara CTP C1_LT 345 kV Estreito - UHE Luiz Carlos Barreto de Carvalho C2_LT 345 kV Estreito - UHE Luiz Carlos Barreto de Carvalho C1_LT 345 kV UHE Jaguara - Pimenta, C1_LT 345 kV UHE Jaguara - Pimenta, C2_LT 500 kV Estreito - Ribeirão Preto C1_LT 500 kV Jaguara - Nova Ponte, C1_LT 500 kV Jaguara - São Simão, C1_LT 500 kV Bom Despacho 3 - Jaguara, C1_LT 500 kV Bom Despacho 3 - Jaguara, C2_LT 345 kV Atibaia II - Poços de Caldas C1_LT 345 kV Campinas - Poços de Caldas C1_LT 345 kV Guarulhos - Poços de Caldas C1_LT 345 kV Guarulhos - Poços de Caldas C2_LT 345 kV UHE Porto Colômbia - Volta Grande C1_LT 345 kV UHE Luiz Carlos Barreto de Carvalho - Poços de Caldas C1_LT 345 kV UHE Luiz Carlos Barreto de Carvalho - Poços de Caldas C2_LT 500 kV Estreito - Jaguara, C1_LT 500 kV Poços de Caldas - Ribeirão Preto C1_LT 500 kV Marimbondo 2 - Assis, C1_LT 500 kV Marimbondo - Morro Agudo C1_LT 500 kV Marimbondo 2 - Araraquara FUR, C1_LT 500 kV Marimbondo 2 - Araraquara FUR, C2_LT 500 kV Fernão Dias - Estreito, C2_LT 500 kV Fernão Dias - Estreito, C1_LT 500 kV Estreito - Cachoeira Paulista, C1_LT 500 kV Estreito - Cachoeira Paulista, C2",194.4253060643333,ac
31,MS,PR,231.47491634625752,0.997181151157545,LT 230 kV Dourados - Guaira C1,226.06685248,ac
32,MS,SP,12785.816740335813,0.9987745190552343,"LT 440 kV UHE Porto Primavera - Taquaruçu C1_LT 440 kV Getulina - Jupiá C1_LT 440 kV Ilha Solteira - Três Irmãos C1_LT 440 kV Jupiá - Três Irmãos C1_LT 230 kV Ivinhema 2 - Nova Porto Primavera, C1_LT 440 kV Ilha Solteira - Mirassol II C1_LT 440 kV UHE Porto Primavera - Novo Porto Primavera C1_LT 440 kV UHE Porto Primavera - Taquaruçu C2_LT 230 kV Nova Porto Primavera - Rio Brilhante, C1_LT 440 kV Getulina - Marechal Rondon C1_LT 440 kV Ilha Solteira - Mirassol II C2_LT 440 kV UHE Porto Primavera - Novo Porto Primavera C2_LT 440 kV Alta Paulista - Marechal Rondon, C1_LT 440 kV Baguaçu - lha Solteira, C2_LT 440 kV Baguaçu - lha Solteira, C1_LT 440 kV Ilha Solteira - Três Irmãos, C2_LT 230 kV Ivinhema 2 - Nova Porto Primavera, C2_LT 230 kV Nova Porto Primavera - Rio Brilhante, C2",116.08792367666666,ac
33,MT,PA,3281.780477498926,0.9994035315849366,LT 500 kV UHE São Manoel - Paranaíta C1_LT 500 kV Paranaíta - Teles Pires C2_LT 500 kV Paranaíta - Teles Pires C1,18.297051743333334,ac
34,MT,RO,694.4247490387726,0.997181151157545,"LT 230 kV Vilhena - Jauru, C1_LT 230 kV Vilhena - Jauru, C2_LT 230 kV Vilhena - Jauru, C3",345.13400867,ac
35,PA,TO,3281.780477498926,0.9994035315849366,"LT 500 kV Itacaiúnas - Colinas C1_LT 500 kV Miracema - Serra Pelada, C1_LT 500 kV Miracema - Serra Pelada, C2",372.8912198,ac
36,PB,PE,4502.602815128525,0.9975515478954436,"LT 500 kV Campina Grande III - Garanhuns II C1_LT 230 kV Goianinha - Campina Grande II C1_LT 230 kV Pau Ferro - Campina Grande II C1_LT 230 kV Angelim - Campina Grande II C1_LT 230 kV Tacaimbó - Campina Grande II C2_LT 230 kV Tacaimbó - Campina Grande II C1_LT 230 kV Goianinha - Norfil C1_LT 500 kV Campina Grande III - Pau Ferro, C1_LT 230 kV Lagoa do Carro - Coteminas, C1_LT 230 kV Pau Ferro - Santa Rita II, C1_LT 230 kV Goianinha - João Pessoa II, C2_LT 230 kV Goianinha - João Pessoa II, C1",112.72100870666667,ac
