id_subsistema,id_estado,nom_tipousina,din_instante,FC
NE,BA,Eólica,2023-01-26 22:00:00,0.3513366422819687
NE,BA,Eólica,2023-01-26 23:00:00,0.4251521644439537
NE,BA,Eólica,2023-01-27 00:00:00,0.46489030273018744
NE,BA,Eólica,2023-01-27 01:00:00,0.5091504600666983
NE,BA,Eólica,2023-01-27 02:00:00,0.5405035499956306
NE,BA,Eólica,2023-01-27 03:00:00,0.604542883445931
NE,BA,Eólica,2023-01-27 04:00:00,0.6086229566609922
NE,BA,Eólica,2023-01-27 05:00:00,0.5567099015783102
NE,BA,Eólica,2023-01-27 06:00:00,0.5369934541345712
NE,BA,Eólica,2023-01-27 07:00:00,0.5155050233742198
NE,BA,Eólica,2023-01-27 08:00:00,0.4548118512476976
NE,BA,Eólica,2023-01-27 09:00:00,0.35982492875283073
NE,BA,Eólica,2023-01-27 10:00:00,0.26606914108463686
NE,BA,Eólica,2023-01-27 11:00:00,0.17843908578721426
NE,BA,Eólica,2023-01-27 12:00:00,0.12315846305274551
NE,BA,Eólica,2023-01-27 13:00:00,0.07809543293282266
NE,BA,Eólica,2023-01-27 14:00:00,0.06193406173557896
NE,BA,Eólica,2023-01-27 15:00:00,0.06252070350948612
NE,BA,Eólica,2023-01-27 16:00:00,0.14645708336071214
NE,BA,Eólica,2023-01-27 17:00:00,0.17275231862370852
NE,BA,Eólica,2023-01-27 18:00:00,0.1778742567905817
NE,BA,Eólica,2023-01-27 19:00:00,0.20732326739145593
NE,BA,Eólica,2023-01-27 20:00:00,0.3330690509883829
NE,BA,Eólica,2023-01-27 21:00:00,0.40664111004004194
NE,BA,Eólica,2023-01-27 22:00:00,0.5207022901383891
NE,BA,Eólica,2023-01-27 23:00:00,0.5876316133529421
NE,BA,Eólica,2023-01-28 00:00:00,0.6567206762540048
NE,BA,Eólica,2023-01-28 01:00:00,0.679200350858461
NE,BA,Eólica,2023-01-28 02:00:00,0.6699359845492531
NE,BA,Eólica,2023-01-28 03:00:00,0.6472860165468417
NE,BA,Eólica,2023-01-28 04:00:00,0.6050687965054712
NE,BA,Eólica,2023-01-28 05:00:00,0.5934410011089343
NE,BA,Eólica,2023-01-28 06:00:00,0.5590836323041168
NE,BA,Eólica,2023-01-28 07:00:00,0.5221161792919172
NE,BA,Eólica,2023-01-28 08:00:00,0.5050729186869297
NE,BA,Eólica,2023-01-28 09:00:00,0.46644578081212373
NE,BA,Eólica,2023-01-28 10:00:00,0.4104831804859984
NE,BA,Eólica,2023-01-28 11:00:00,0.3288906128467447
NE,BA,Eólica,2023-01-28 12:00:00,0.26433873789616014
NE,BA,Eólica,2023-01-28 13:00:00,0.21456535651125583
NE,BA,Eólica,2023-01-28 14:00:00,0.2410900399310987
NE,BA,Eólica,2023-01-28 15:00:00,0.2798451681613516
NE,BA,Eólica,2023-01-28 16:00:00,0.27555607214223005
NE,BA,Eólica,2023-01-28 17:00:00,0.24648306966013625
NE,BA,Eólica,2023-01-28 18:00:00,0.2541212691723672
NE,BA,Eólica,2023-01-28 19:00:00,0.3908283489852337
NE,BA,Eólica,2023-01-28 20:00:00,0.5374454233311414
NE,BA,Eólica,2023-01-28 21:00:00,0.6380651696615552
NE,BA,Eólica,2023-01-28 22:00:00,0.6426563337318107
NE,BA,Eólica,2023-01-28 23:00:00,0.6561385701706783
NE,BA,Eólica,2023-01-29 00:00:00,0.664538494755031
NE,BA,Eólica,2023-01-29 01:00:00,0.6242903259158845
NE,BA,Eólica,2023-01-29 02:00:00,0.5983746441239655
NE,BA,Eólica,2023-01-29 03:00:00,0.6050529835470896
NE,BA,Eólica,2023-01-29 04:00:00,0.5983736980495323
NE,BA,Eólica,2023-01-29 05:00:00,0.6040366292989789
NE,BA,Eólica,2023-01-29 06:00:00,0.5769668718521906
NE,BA,Eólica,2023-01-29 07:00:00,0.5383892001548858
NE,BA,Eólica,2023-01-29 08:00:00,0.5471002480742315
NE,BA,Eólica,2023-01-29 09:00:00,0.4955433812294778
NE,BA,Eólica,2023-01-29 10:00:00,0.45999787809020004
NE,BA,Eólica,2023-01-29 11:00:00,0.4602257468750822
NE,BA,Eólica,2023-01-29 12:00:00,0.4543959010649418
NE,BA,Eólica,2023-01-29 13:00:00,0.4194360179997418
NE,BA,Eólica,2023-01-29 14:00:00,0.42420220584011736
NE,BA,Eólica,2023-01-29 15:00:00,0.42254522404731987
NE,BA,Eólica,2023-01-29 16:00:00,0.42741493946137277
NE,BA,Eólica,2023-01-29 17:00:00,0.38758655736353376
NE,BA,Eólica,2023-01-29 18:00:00,0.37368237172751156
NE,BA,Eólica,2023-01-29 19:00:00,0.4582437209377759
NE,BA,Eólica,2023-01-29 20:00:00,0.5271056406985001
NE,BA,Eólica,2023-01-29 21:00:00,0.5773855773655746
NE,BA,Eólica,2023-01-29 22:00:00,0.6290911130498128
NE,BA,Eólica,2023-01-29 23:00:00,0.6300282673525255
NE,BA,Eólica,2023-01-30 00:00:00,0.636041110988722
NE,BA,Eólica,2023-01-30 01:00:00,0.6561189729145646
NE,BA,Eólica,2023-01-30 02:00:00,0.6467895977764547
NE,BA,Eólica,2023-01-30 03:00:00,0.6298547302708002
NE,BA,Eólica,2023-01-30 04:00:00,0.6313242541723572
NE,BA,Eólica,2023-01-30 05:00:00,0.6164434494144135
NE,BA,Eólica,2023-01-30 06:00:00,0.5852955705470809
NE,BA,Eólica,2023-01-30 07:00:00,0.5642179782524518
NE,BA,Eólica,2023-01-30 08:00:00,0.5096593523850198
NE,BA,Eólica,2023-01-30 09:00:00,0.4103995204754158
NE,BA,Eólica,2023-01-30 10:00:00,0.32732526512046556
NE,BA,Eólica,2023-01-30 11:00:00,0.24530520699094938
NE,BA,Eólica,2023-01-30 12:00:00,0.15596307336334184
NE,BA,Eólica,2023-01-30 13:00:00,0.125034007997032
NE,BA,Eólica,2023-01-30 14:00:00,0.13458544031993527
NE,BA,Eólica,2023-01-30 15:00:00,0.15225716465547
NE,BA,Eólica,2023-01-30 16:00:00,0.1849605250442796
NE,BA,Eólica,2023-01-30 17:00:00,0.23143805341130783
NE,BA,Eólica,2023-01-30 18:00:00,0.3098731652068963
NE,BA,Eólica,2023-01-30 19:00:00,0.4387001207596436
NE,BA,Eólica,2023-01-30 20:00:00,0.5393067572014847
NE,BA,Eólica,2023-01-30 21:00:00,0.6321931559623974
NE,BA,Eólica,2023-01-30 22:00:00,0.7047734185521141
NE,BA,Eólica,2023-01-30 23:00:00,0.7241346966716425
NE,BA,Eólica,2023-01-31 00:00:00,0.738026988800506
NE,BA,Eólica,2023-01-31 01:00:00,0.7252614713214428
NE,BA,Eólica,2023-01-31 02:00:00,0.7118906013586981
NE,BA,Eólica,2023-01-31 03:00:00,0.6861725139698026
NE,BA,Eólica,2023-01-31 04:00:00,0.6621629018535624
NE,BA,Eólica,2023-01-31 05:00:00,0.6536713432026916
NE,BA,Eólica,2023-01-31 06:00:00,0.651342648562406
NE,BA,Eólica,2023-01-31 07:00:00,0.6433435892306993
NE,BA,Eólica,2023-01-31 08:00:00,0.6239778510459866
NE,BA,Eólica,2023-01-31 09:00:00,0.5572659530111859
NE,BA,Eólica,2023-01-31 10:00:00,0.4263010043931641
NE,BA,Eólica,2023-01-31 11:00:00,0.3507504735440421
NE,BA,Eólica,2023-01-31 12:00:00,0.3145833995022296
NE,BA,Eólica,2023-01-31 13:00:00,0.2627935280399567
NE,BA,Eólica,2023-01-31 14:00:00,0.22177998498444715
NE,BA,Eólica,2023-01-31 15:00:00,0.20590269354148763
NE,BA,Eólica,2023-01-31 16:00:00,0.23537777765764129
NE,BA,Eólica,2023-01-31 17:00:00,0.3243578350843593
NE,BA,Eólica,2023-01-31 18:00:00,0.4537555438272358
NE,BA,Eólica,2023-01-31 19:00:00,0.5987621291810575
NE,BA,Eólica,2023-01-31 20:00:00,0.7103222802556293
NE,BA,Eólica,2023-01-31 21:00:00,0.7601386404504936
NE,BA,Eólica,2023-01-31 22:00:00,0.7743557064168848
NE,BA,Eólica,2023-01-31 23:00:00,0.7800713475276032
NE,BA,Solar,2023-01-01 00:00:00,6.93551972110818e-05
NE,BA,Solar,2023-01-01 01:00:00,6.601277806838072e-05
NE,BA,Solar,2023-01-01 02:00:00,2.6739353141619137e-05
NE,BA,Solar,2023-01-01 03:00:00,0.00010862862213783638
NE,BA,Solar,2023-01-01 04:00:00,3.509540099837709e-05
NE,BA,Solar,2023-01-01 05:00:00,0.00904207938579704
NE,BA,Solar,2023-01-01 06:00:00,0.28612277708236883
NE,BA,Solar,2023-01-01 07:00:00,0.744717724347351
NE,BA,Solar,2023-01-01 08:00:00,0.8320919031567477
NE,BA,Solar,2023-01-01 09:00:00,0.8093810006868672
NE,BA,Solar,2023-01-01 10:00:00,0.7606602280532582
NE,BA,Solar,2023-01-01 11:00:00,0.7692251771064343
NE,BA,Solar,2023-01-01 12:00:00,0.7917305207990387
NE,BA,Solar,2023-01-01 13:00:00,0.7889955863355221
NE,BA,Solar,2023-01-01 14:00:00,0.8008419553820469
NE,BA,Solar,2023-01-01 15:00:00,0.7899431621624785
NE,BA,Solar,2023-01-01 16:00:00,0.658727307063033
NE,BA,Solar,2023-01-01 17:00:00,0.20920619216570374
NE,BA,Solar,2023-01-01 18:00:00,0.010948929506709027
NE,BA,Solar,2023-01-01 19:00:00,8.021805942485807e-05
NE,BA,Solar,2023-01-01 20:00:00,2.3396933998919565e-05
NE,BA,Solar,2023-01-01 21:00:00,4.930068235486682e-05
NE,BA,Solar,2023-01-01 22:00:00,3.509540099837709e-05
NE,BA,Solar,2023-01-01 23:00:00,8.69028977102736e-05
NE,BA,Solar,2023-01-02 00:00:00,3.843782014108117e-05
NE,BA,Solar,2023-01-02 01:00:00,9.609455035269844e-05
NE,BA,Solar,2023-01-02 02:00:00,0.00012617632263702664
NE,BA,Solar,2023-01-02 03:00:00,0.00010445059820945839
NE,BA,Solar,2023-01-02 04:00:00,4.094463449811037e-05
NE,BA,Solar,2023-01-02 05:00:00,0.004965163636485124
NE,BA,Solar,2023-01-02 06:00:00,0.2189861105772525
NE,BA,Solar,2023-01-02 07:00:00,0.59303540123235
NE,BA,Solar,2023-01-02 08:00:00,0.7365237838190147
NE,BA,Solar,2023-01-02 09:00:00,0.7561337569292527
NE,BA,Solar,2023-01-02 10:00:00,0.8220571252855681
NE,BA,Solar,2023-01-02 11:00:00,0.7793535427136099
NE,BA,Solar,2023-01-02 12:00:00,0.7402305266482724
NE,BA,Solar,2023-01-02 13:00:00,0.8554320160302424
NE,BA,Solar,2023-01-02 14:00:00,0.7804122539770609
NE,BA,Solar,2023-01-02 15:00:00,0.7457430114193749
NE,BA,Solar,2023-01-02 16:00:00,0.5421362069224843
NE,BA,Solar,2023-01-02 17:00:00,0.26234564290596607
NE,BA,Solar,2023-01-02 18:00:00,0.08290118639167467
NE,BA,Solar,2023-01-02 19:00:00,0.010429183330018755
NE,BA,Solar,2023-01-02 20:00:00,5.849233499729115e-05
NE,BA,Solar,2023-01-02 21:00:00,0.0001963671246337909
NE,BA,Solar,2023-01-02 22:00:00,9.776575992405825e-05
NE,BA,Solar,2023-01-02 23:00:00,0.00021892845384703457
NE,BA,Solar,2023-01-03 00:00:00,3.342419142702731e-05
NE,BA,Solar,2023-01-03 01:00:00,0.00012617632263703466
NE,BA,Solar,2023-01-03 02:00:00,8.690289771026508e-05
NE,BA,Solar,2023-01-03 03:00:00,0.00018633986720568163
NE,BA,Solar,2023-01-03 04:00:00,4.4287053640809945e-05
NE,BA,Solar,2023-01-03 05:00:00,0.007928218206491278
NE,BA,Solar,2023-01-03 06:00:00,0.174464251991664
NE,BA,Solar,2023-01-03 07:00:00,0.3467066308582163
NE,BA,Solar,2023-01-03 08:00:00,0.41241608438939853
NE,BA,Solar,2023-01-03 09:00:00,0.641266509461553
NE,BA,Solar,2023-01-03 10:00:00,0.6979313767925811
NE,BA,Solar,2023-01-03 11:00:00,0.6969637464507686
NE,BA,Solar,2023-01-03 12:00:00,0.6152491188547535
NE,BA,Solar,2023-01-03 13:00:00,0.7783466389468706
NE,BA,Solar,2023-01-03 14:00:00,0.5935041755171141
NE,BA,Solar,2023-01-03 15:00:00,0.34055825084521424
NE,BA,Solar,2023-01-03 16:00:00,0.19686848750520158
NE,BA,Solar,2023-01-03 17:00:00,0.047169054546609177
NE,BA,Solar,2023-01-03 18:00:00,0.003328213861346401
NE,BA,Solar,2023-01-03 19:00:00,0.0006183475414000216
NE,BA,Solar,2023-01-03 20:00:00,3.175298185567752e-05
NE,BA,Solar,2023-01-03 21:00:00,0.00013369676570811274
NE,BA,Solar,2023-01-03 22:00:00,3.843782014108117e-05
NE,BA,Solar,2023-01-03 23:00:00,4.345144885513505e-05
NE,BA,Solar,2023-01-04 00:00:00,0.00019051789113406464
NE,BA,Solar,2023-01-04 01:00:00,5.18074967118945e-05
NE,BA,Solar,2023-01-04 02:00:00,9.525894556702555e-05
NE,BA,Solar,2023-01-04 03:00:00,0.0001537512805643242
NE,BA,Solar,2023-01-04 04:00:00,0.00016544974756379024
NE,BA,Solar,2023-01-04 05:00:00,0.0004620894464786518
NE,BA,Solar,2023-01-04 06:00:00,0.030434397503881338
NE,BA,Solar,2023-01-04 07:00:00,0.15058350282183733
NE,BA,Solar,2023-01-04 08:00:00,0.39494525953049037
NE,BA,Solar,2023-01-04 09:00:00,0.5281648949059861
NE,BA,Solar,2023-01-04 10:00:00,0.639052992384298
NE,BA,Solar,2023-01-04 11:00:00,0.7146718830688088
NE,BA,Solar,2023-01-04 12:00:00,0.7015620795863422
NE,BA,Solar,2023-01-04 13:00:00,0.6800293798642644
NE,BA,Solar,2023-01-04 14:00:00,0.5206661775593321
NE,BA,Solar,2023-01-04 15:00:00,0.5788535168098614
NE,BA,Solar,2023-01-04 16:00:00,0.5315658063836863
NE,BA,Solar,2023-01-04 17:00:00,0.19065660152848826
NE,BA,Solar,2023-01-04 18:00:00,0.004744563973066749
NE,BA,Solar,2023-01-04 19:00:00,0.0005840877451873
NE,BA,Solar,2023-01-04 20:00:00,0.0004052683210527007
NE,BA,Solar,2023-01-04 21:00:00,0.0002306269208464796
NE,BA,Solar,2023-01-04 22:00:00,0.00027574957927297745
NE,BA,Solar,2023-01-04 23:00:00,3.2588586641315204e-05
NE,BA,Solar,2023-01-05 00:00:00,5.0136287140506e-05
NE,BA,Solar,2023-01-05 01:00:00,5.4314311068884974e-05
NE,BA,Solar,2023-01-05 02:00:00,5.5149915854559885e-05
NE,BA,Solar,2023-01-05 03:00:00,0.00015124446620725464
NE,BA,Solar,2023-01-05 04:00:00,5.5149915854559885e-05
NE,BA,Solar,2023-01-05 05:00:00,0.006012176432936814
NE,BA,Solar,2023-01-05 06:00:00,0.21404350826998053
NE,BA,Solar,2023-01-05 07:00:00,0.5710297492015797
NE,BA,Solar,2023-01-05 08:00:00,0.7751429301985899
NE,BA,Solar,2023-01-05 09:00:00,0.8154132316346604
NE,BA,Solar,2023-01-05 10:00:00,0.7223987205219522
NE,BA,Solar,2023-01-05 11:00:00,0.7032733981874062
NE,BA,Solar,2023-01-05 12:00:00,0.6430421696311139
NE,BA,Solar,2023-01-05 13:00:00,0.40657437133273955
NE,BA,Solar,2023-01-05 14:00:00,0.2960840217324092
NE,BA,Solar,2023-01-05 15:00:00,0.2783884191861543
NE,BA,Solar,2023-01-05 16:00:00,0.1428458025064801
NE,BA,Solar,2023-01-05 17:00:00,0.058842453402499086
NE,BA,Solar,2023-01-05 18:00:00,0.0010837794070213882
NE,BA,Solar,2023-01-05 19:00:00,4.261584406946016e-05
NE,BA,Solar,2023-01-05 20:00:00,0.0001378747896364862
NE,BA,Solar,2023-01-05 21:00:00,0.00014790204706460397
NE,BA,Solar,2023-01-05 22:00:00,0.0003885562253392103
NE,BA,Solar,2023-01-05 23:00:00,0.000303324537200286
NE,BA,Solar,2023-01-06 00:00:00,0.00011614906520892244
NE,BA,Solar,2023-01-06 01:00:00,9.191652642432846e-05
NE,BA,Solar,2023-01-06 02:00:00,0.00020973680120459968
NE,BA,Solar,2023-01-06 03:00:00,2.6739353141619137e-05
NE,BA,Solar,2023-01-06 04:00:00,8.356047856756851e-05
NE,BA,Solar,2023-01-06 05:00:00,0.008892506129161037
NE,BA,Solar,2023-01-06 06:00:00,0.1659084945911302
NE,BA,Solar,2023-01-06 07:00:00,0.33369292192610245
NE,BA,Solar,2023-01-06 08:00:00,0.5393168763756144
NE,BA,Solar,2023-01-06 09:00:00,0.6752756242385551
NE,BA,Solar,2023-01-06 10:00:00,0.6096522380002976
NE,BA,Solar,2023-01-06 11:00:00,0.5959307718147164
NE,BA,Solar,2023-01-06 12:00:00,0.6616485813937554
NE,BA,Solar,2023-01-06 13:00:00,0.5806258345602797
NE,BA,Solar,2023-01-06 14:00:00,0.5106823715800785
NE,BA,Solar,2023-01-06 15:00:00,0.3873847074296964
NE,BA,Solar,2023-01-06 16:00:00,0.3048854469399317
NE,BA,Solar,2023-01-06 17:00:00,0.11796567001298525
NE,BA,Solar,2023-01-06 18:00:00,0.005033683228910527
NE,BA,Solar,2023-01-06 19:00:00,0.0005757316973305439
NE,BA,Solar,2023-01-06 20:00:00,0.00020305196291918316
NE,BA,Solar,2023-01-06 21:00:00,0.00017380579542053835
NE,BA,Solar,2023-01-06 22:00:00,0.00012199829870864234
NE,BA,Solar,2023-01-06 23:00:00,0.00022728450170378164
NE,BA,Solar,2023-01-07 00:00:00,0.00013286116092242498
NE,BA,Solar,2023-01-07 01:00:00,0.0001270119274226962
NE,BA,Solar,2023-01-07 02:00:00,0.0001295187417797254
NE,BA,Solar,2023-01-07 03:00:00,0.00011531346042323416
NE,BA,Solar,2023-01-07 04:00:00,0.0001980383342051308
NE,BA,Solar,2023-01-07 05:00:00,0.007929053811276952
NE,BA,Solar,2023-01-07 06:00:00,0.20244614944958708
NE,BA,Solar,2023-01-07 07:00:00,0.5396034888171012
NE,BA,Solar,2023-01-07 08:00:00,0.6646133071733329
NE,BA,Solar,2023-01-07 09:00:00,0.6689734929449889
NE,BA,Solar,2023-01-07 10:00:00,0.7594293822039578
NE,BA,Solar,2023-01-07 11:00:00,0.7944203326041289
NE,BA,Solar,2023-01-07 12:00:00,0.8272512446333283
NE,BA,Solar,2023-01-07 13:00:00,0.7763127768985358
NE,BA,Solar,2023-01-07 14:00:00,0.8268417982883471
NE,BA,Solar,2023-01-07 15:00:00,0.6246312893883207
NE,BA,Solar,2023-01-07 16:00:00,0.4729305829680348
NE,BA,Solar,2023-01-07 17:00:00,0.13216426653118724
NE,BA,Solar,2023-01-07 18:00:00,0.004693592081140509
NE,BA,Solar,2023-01-07 19:00:00,0.0009943696949541113
NE,BA,Solar,2023-01-07 20:00:00,0.0008097010373197656
NE,BA,Solar,2023-01-07 21:00:00,0.0002297913160607973
NE,BA,Solar,2023-01-07 22:00:00,0.00023062692084647218
NE,BA,Solar,2023-01-07 23:00:00,0.0002465034117743132
NE,BA,Solar,2023-01-08 00:00:00,0.00024399659741728398
NE,BA,Solar,2023-01-08 01:00:00,0.0002465034117743132
NE,BA,Solar,2023-01-08 02:00:00,0.00010612180778079699
NE,BA,Solar,2023-01-08 03:00:00,0.00011029983170917145
NE,BA,Solar,2023-01-08 04:00:00,0.00010946422692349655
NE,BA,Solar,2023-01-08 05:00:00,0.006981477984320663
NE,BA,Solar,2023-01-08 06:00:00,0.28813742022063304
NE,BA,Solar,2023-01-08 07:00:00,0.6161975302864955
NE,BA,Solar,2023-01-08 08:00:00,0.8055664648402575
NE,BA,Solar,2023-01-08 09:00:00,0.8487672322596927
NE,BA,Solar,2023-01-08 10:00:00,0.8080248141197155
NE,BA,Solar,2023-01-08 11:00:00,0.843723521773354
NE,BA,Solar,2023-01-08 12:00:00,0.8462386921782379
NE,BA,Solar,2023-01-08 13:00:00,0.7728425102236246
NE,BA,Solar,2023-01-08 14:00:00,0.6795681260225714
NE,BA,Solar,2023-01-08 15:00:00,0.693149210604159
NE,BA,Solar,2023-01-08 16:00:00,0.4401673549264751
NE,BA,Solar,2023-01-08 17:00:00,0.1356570945353118
NE,BA,Solar,2023-01-08 18:00:00,0.006034737762150062
NE,BA,Solar,2023-01-08 19:00:00,0.0006158407270429854
NE,BA,Solar,2023-01-08 20:00:00,0.000466267470407034
NE,BA,Solar,2023-01-08 21:00:00,0.0002657223218448797
NE,BA,Solar,2023-01-08 22:00:00,0.0001554224901356845
NE,BA,Solar,2023-01-08 23:00:00,0.0001362035800651364
NE,BA,Solar,2023-01-09 00:00:00,5.180749671188498e-05
NE,BA,Solar,2023-01-09 01:00:00,0.0002490102261313598
NE,BA,Solar,2023-01-09 02:00:00,0.00018216184327730117
NE,BA,Solar,2023-01-09 03:00:00,0.00021809284906135613
NE,BA,Solar,2023-01-09 04:00:00,0.00023647615434622385
NE,BA,Solar,2023-01-09 05:00:00,0.0061249830790030555
NE,BA,Solar,2023-01-09 06:00:00,0.26436864209208705
NE,BA,Solar,2023-01-09 07:00:00,0.6570519194677532
NE,BA,Solar,2023-01-09 08:00:00,0.8583950706002483
NE,BA,Solar,2023-01-09 09:00:00,0.8449844493949387
NE,BA,Solar,2023-01-09 10:00:00,0.8700751542944237
NE,BA,Solar,2023-01-09 11:00:00,0.8226094600488996
NE,BA,Solar,2023-01-09 12:00:00,0.81111571622193
NE,BA,Solar,2023-01-09 13:00:00,0.6615934314779007
NE,BA,Solar,2023-01-09 14:00:00,0.7115149681885259
NE,BA,Solar,2023-01-09 15:00:00,0.6441267846429211
NE,BA,Solar,2023-01-09 16:00:00,0.39208581995390807
NE,BA,Solar,2023-01-09 17:00:00,0.13696648723446567
NE,BA,Solar,2023-01-09 18:00:00,0.005970396193653012
NE,BA,Solar,2023-01-09 19:00:00,0.0007136064869670515
NE,BA,Solar,2023-01-09 20:00:00,0.0005665400446881264
NE,BA,Solar,2023-01-09 21:00:00,0.00047629472783515417
NE,BA,Solar,2023-01-09 22:00:00,0.0004144599736951549
NE,BA,Solar,2023-01-09 23:00:00,0.0003409267525556891
NE,BA,Solar,2023-01-10 00:00:00,0.0003442691716983932
NE,BA,Solar,2023-01-10 01:00:00,0.00034259796212704344
NE,BA,Solar,2023-01-10 02:00:00,0.00033841993819866444
NE,BA,Solar,2023-01-10 03:00:00,0.0003409267525556891
NE,BA,Solar,2023-01-10 04:00:00,0.00034009114777001426
NE,BA,Solar,2023-01-10 05:00:00,0.004213954934162639
NE,BA,Solar,2023-01-10 06:00:00,0.25182454304952295
NE,BA,Solar,2023-01-10 07:00:00,0.7507833794865711
NE,BA,Solar,2023-01-10 08:00:00,0.8616973807132389
NE,BA,Solar,2023-01-10 09:00:00,0.8989193958911642
NE,BA,Solar,2023-01-10 10:00:00,0.8494683046748747
NE,BA,Solar,2023-01-10 11:00:00,0.8453746768298492
NE,BA,Solar,2023-01-10 12:00:00,0.8368155770101727
NE,BA,Solar,2023-01-10 13:00:00,0.8407111665209931
NE,BA,Solar,2023-01-10 14:00:00,0.6349551865153442
NE,BA,Solar,2023-01-10 15:00:00,0.548756703639393
NE,BA,Solar,2023-01-10 16:00:00,0.3058990355449564
NE,BA,Solar,2023-01-10 17:00:00,0.07695502273680618
NE,BA,Solar,2023-01-10 18:00:00,0.00936796525221056
NE,BA,Solar,2023-01-10 19:00:00,0.0005080477096908192
NE,BA,Solar,2023-01-10 20:00:00,0.00028995486062947213
NE,BA,Solar,2023-01-10 21:00:00,0.00029914651327190493
NE,BA,Solar,2023-01-10 22:00:00,0.00031418739941406807
NE,BA,Solar,2023-01-10 23:00:00,0.0003593100578405479
NE,BA,Solar,2023-01-11 00:00:00,0.0004211448119805546
NE,BA,Solar,2023-01-11 01:00:00,0.00040944634498109967
NE,BA,Solar,2023-01-11 02:00:00,0.00028577683670109313
NE,BA,Solar,2023-01-11 03:00:00,0.00030081772284325475
NE,BA,Solar,2023-01-11 04:00:00,0.0002983109084862301
NE,BA,Solar,2023-01-11 05:00:00,0.006139188360359554
NE,BA,Solar,2023-01-11 06:00:00,0.28509749001034473
NE,BA,Solar,2023-01-11 07:00:00,0.7489249944432281
NE,BA,Solar,2023-01-11 08:00:00,0.8414373070797452
NE,BA,Solar,2023-01-11 09:00:00,0.8895781699920954
NE,BA,Solar,2023-01-11 10:00:00,0.754653900853821
NE,BA,Solar,2023-01-11 11:00:00,0.7985064400060832
NE,BA,Solar,2023-01-11 12:00:00,0.8379879305244757
NE,BA,Solar,2023-01-11 13:00:00,0.831403364813351
NE,BA,Solar,2023-01-11 14:00:00,0.7137159511939957
NE,BA,Solar,2023-01-11 15:00:00,0.6679557263160357
NE,BA,Solar,2023-01-11 16:00:00,0.49036881924030157
NE,BA,Solar,2023-01-11 17:00:00,0.14972533670694838
NE,BA,Solar,2023-01-11 18:00:00,0.004075244539740503
NE,BA,Solar,2023-01-11 19:00:00,0.0002531882500597433
NE,BA,Solar,2023-01-11 20:00:00,0.00017798381934892117
NE,BA,Solar,2023-01-11 21:00:00,0.00012534071785135078
NE,BA,Solar,2023-01-11 22:00:00,0.000279091998415686
NE,BA,Solar,2023-01-11 23:00:00,0.0002699003457732532
NE,BA,Solar,2023-01-12 00:00:00,0.0001428884183505401
NE,BA,Solar,2023-01-12 01:00:00,0.00025485945963108755
NE,BA,Solar,2023-01-12 02:00:00,0.00027574957927298645
NE,BA,Solar,2023-01-12 03:00:00,0.00029079046541515355
NE,BA,Solar,2023-01-12 04:00:00,3.760221535540629e-05
NE,BA,Solar,2023-01-12 05:00:00,0.004615045231287033
NE,BA,Solar,2023-01-12 06:00:00,0.27072508769672227
NE,BA,Solar,2023-01-12 07:00:00,0.6857933816758556
NE,BA,Solar,2023-01-12 08:00:00,0.7264756362712642
NE,BA,Solar,2023-01-12 09:00:00,0.7780140682421717
NE,BA,Solar,2023-01-12 10:00:00,0.6763134453823644
NE,BA,Solar,2023-01-12 11:00:00,0.8386021000419475
NE,BA,Solar,2023-01-12 12:00:00,0.7661392886329339
NE,BA,Solar,2023-01-12 13:00:00,0.7872717336626731
NE,BA,Solar,2023-01-12 14:00:00,0.6188213293135173
NE,BA,Solar,2023-01-12 15:00:00,0.530950801261429
NE,BA,Solar,2023-01-12 16:00:00,0.5090078195895844
NE,BA,Solar,2023-01-12 17:00:00,0.19770074987173464
NE,BA,Solar,2023-01-12 18:00:00,0.015464537768500673
NE,BA,Solar,2023-01-12 19:00:00,0.00021475042991864584
NE,BA,Solar,2023-01-12 20:00:00,9.275213121000417e-05
NE,BA,Solar,2023-01-12 21:00:00,0.0005322802484754284
NE,BA,Solar,2023-01-12 22:00:00,0.00023062692084649045
NE,BA,Solar,2023-01-12 23:00:00,0.000260708693130825
NE,BA,Solar,2023-01-13 00:00:00,0.0006801822955400261
NE,BA,Solar,2023-01-13 01:00:00,0.001452281117504397
NE,BA,Solar,2023-01-13 02:00:00,0.0004604182369073243
NE,BA,Solar,2023-01-13 03:00:00,0.0003275570759848764
NE,BA,Solar,2023-01-13 04:00:00,0.0006074846791862471
NE,BA,Solar,2023-01-13 05:00:00,0.003634045212903683
NE,BA,Solar,2023-01-13 06:00:00,0.22658677170775893
NE,BA,Solar,2023-01-13 07:00:00,0.7133959145610819
NE,BA,Solar,2023-01-13 08:00:00,0.8148659105000425
NE,BA,Solar,2023-01-13 09:00:00,0.8701503587251347
NE,BA,Solar,2023-01-13 10:00:00,0.8160023330085616
NE,BA,Solar,2023-01-13 11:00:00,0.8326342106626514
NE,BA,Solar,2023-01-13 12:00:00,0.8209290588249057
NE,BA,Solar,2023-01-13 13:00:00,0.7142674503525417
NE,BA,Solar,2023-01-13 14:00:00,0.6472853707327754
NE,BA,Solar,2023-01-13 15:00:00,0.673054586718229
NE,BA,Solar,2023-01-13 16:00:00,0.30846852026090926
NE,BA,Solar,2023-01-13 17:00:00,0.10004361856981225
