,state,time,value,sector
73,PI,2022,220830.0,Industrial
79,PI,2022,11040.0,Own Use
77,PI,2022,190710.0,Public Lighting
76,PI,2022,257870.0,Public Sector
78,PI,2022,215580.0,Public Service
72,PI,2022,2003430.0,Residential
75,PI,2022,243330.0,Rural
251,PI,2022,3995900.0,Total
2,PR,2013,5494360.0,Commercial
1,PR,2013,11879150.0,Industrial
7,PR,2013,228790.0,Own Use
5,PR,2013,934860.0,Public Lighting
4,PR,2013,684270.0,Public Sector
6,PR,2013,702340.0,Public Service
0,PR,2013,6985890.0,Residential
3,PR,2013,2119430.0,Rural
20,PR,2013,29029100.0,Total
10,PR,2014,5952660.0,Commercial
9,PR,2014,12108060.0,Industrial
15,PR,2014,244610.0,Own Use
13,PR,2014,980790.0,Public Lighting
12,PR,2014,710900.0,Public Sector
14,PR,2014,736400.0,Public Service
8,PR,2014,7363260.0,Residential
11,PR,2014,2290280.0,Rural
47,PR,2014,30386960.0,Total
18,PR,2015,5997180.0,Commercial
17,PR,2015,11867610.0,Industrial
23,PR,2015,246310.0,Own Use
21,PR,2015,1005610.0,Public Lighting
20,PR,2015,678830.0,Public Sector
22,PR,2015,734080.0,Public Service
16,PR,2015,7036620.0,Residential
19,PR,2015,2294780.0,Rural
74,PR,2015,29861020.0,Total
26,PR,2016,5714940.0,Commercial
25,PR,2016,11953060.0,Industrial
31,PR,2016,245780.0,Own Use
29,PR,2016,1034880.0000000001,Public Lighting
28,PR,2016,665850.0,Public Sector
30,PR,2016,753530.0,Public Service
24,PR,2016,7003220.0,Residential
27,PR,2016,2226630.0,Rural
101,PR,2016,29597890.0,Total
34,PR,2017,5899010.0,Commercial
33,PR,2017,12401710.0,Industrial
39,PR,2017,235320.0,Own Use
37,PR,2017,1068020.0,Public Lighting
36,PR,2017,676370.0,Public Sector
38,PR,2017,763420.0,Public Service
32,PR,2017,7318830.0,Residential
35,PR,2017,2362860.0,Rural
128,PR,2017,30725540.0,Total
42,PR,2018,5959770.0,Commercial
41,PR,2018,12725160.0,Industrial
47,PR,2018,208700.0,Own Use
45,PR,2018,1090560.0,Public Lighting
44,PR,2018,670720.0,Public Sector
46,PR,2018,777020.0,Public Service
40,PR,2018,7460370.0,Residential
43,PR,2018,2927510.0,Rural
155,PR,2018,31819810.0,Total
50,PR,2019,6260550.0,Commercial
49,PR,2019,12882940.0,Industrial
55,PR,2019,219210.0,Own Use
53,PR,2019,1089810.0,Public Lighting
52,PR,2019,705130.0,Public Sector
54,PR,2019,802370.0,Public Service
48,PR,2019,7737350.0,Residential
51,PR,2019,3227280.0,Rural
182,PR,2019,32924629.999999996,Total
58,PR,2020,5837830.0,Commercial
57,PR,2020,12815260.0,Industrial
63,PR,2020,215930.0,Own Use
61,PR,2020,1054210.0,Public Lighting
60,PR,2020,548880.0,Public Sector
62,PR,2020,787340.0,Public Service
56,PR,2020,8155250.0,Residential
59,PR,2020,3452450.0,Rural
209,PR,2020,32867150.0,Total
66,PR,2021,6129590.0,Commercial
65,PR,2021,13891390.0,Industrial
71,PR,2021,232740.0,Own Use
69,PR,2021,1031270.0,Public Lighting
68,PR,2021,572320.0,Public Sector
70,PR,2021,808610.0,Public Service
64,PR,2021,8319959.999999999,Residential
67,PR,2021,3532800.0,Rural
236,PR,2021,34518680.0,Total
74,PR,2022,6488130.0,Commercial
73,PR,2022,14368320.0,Industrial
79,PR,2022,228380.0,Own Use
77,PR,2022,968010.0,Public Lighting
76,PR,2022,661070.0,Public Sector
78,PR,2022,835790.0,Public Service
72,PR,2022,8470240.0,Residential
75,PR,2022,3447710.0,Rural
263,PR,2022,35467650.0,Total
2,RJ,2013,10163660.0,Commercial
1,RJ,2013,9287160.0,Industrial
7,RJ,2013,1872550.0,Own Use
5,RJ,2013,1219080.0,Public Lighting
4,RJ,2013,2099810.0,Public Sector
6,RJ,2013,1685920.0,Public Service
0,RJ,2013,12832740.0,Residential
3,RJ,2013,308250.0,Rural
19,RJ,2013,39469180.0,Total
10,RJ,2014,10728880.0,Commercial
9,RJ,2014,8804800.0,Industrial
15,RJ,2014,1836680.0,Own Use
13,RJ,2014,1282770.0,Public Lighting
12,RJ,2014,2258110.0,Public Sector
14,RJ,2014,1812480.0,Public Service
8,RJ,2014,13863610.0,Residential
11,RJ,2014,346250.0,Rural
46,RJ,2014,40933570.0,Total
18,RJ,2015,11184510.0,Commercial
17,RJ,2015,8798100.0,Industrial
23,RJ,2015,1661890.0,Own Use
21,RJ,2015,1425730.0,Public Lighting
20,RJ,2015,2068469.9999999998,Public Sector
22,RJ,2015,1738850.0,Public Service
16,RJ,2015,13871970.0,Residential
19,RJ,2015,379420.0,Rural
73,RJ,2015,41128940.0,Total
26,RJ,2016,10506730.0,Commercial
25,RJ,2016,8398520.0,Industrial
31,RJ,2016,1820760.0,Own Use
29,RJ,2016,1315390.0,Public Lighting
28,RJ,2016,2020770.0,Public Sector
30,RJ,2016,1765900.0,Public Service
24,RJ,2016,13706130.0,Residential
27,RJ,2016,369240.0,Rural
100,RJ,2016,39903440.0,Total
34,RJ,2017,10382970.0,Commercial
33,RJ,2017,8209540.000000001,Industrial
39,RJ,2017,1918160.0,Own Use
37,RJ,2017,1261150.0,Public Lighting
36,RJ,2017,1795900.0,Public Sector
38,RJ,2017,1759120.0,Public Service
32,RJ,2017,13218810.0,Residential
35,RJ,2017,336510.0,Rural
127,RJ,2017,38882170.0,Total
42,RJ,2018,10134990.0,Commercial
41,RJ,2018,8333900.0,Industrial
47,RJ,2018,1924580.0,Own Use
45,RJ,2018,1374730.0,Public Lighting
44,RJ,2018,1914500.0,Public Sector
46,RJ,2018,1811510.0,Public Service
40,RJ,2018,13415860.0,Residential
43,RJ,2018,789260.0,Rural
154,RJ,2018,39699330.0,Total
50,RJ,2019,10316560.0,Commercial
49,RJ,2019,8008460.0,Industrial
55,RJ,2019,1903420.0,Own Use
53,RJ,2019,1414140.0,Public Lighting
52,RJ,2019,2106430.0,Public Sector
54,RJ,2019,1453410.0,Public Service
48,RJ,2019,13270200.0,Residential
51,RJ,2019,770890.0,Rural
181,RJ,2019,39243510.0,Total
58,RJ,2020,9017850.0,Commercial
57,RJ,2020,8040370.0,Industrial
63,RJ,2020,1861270.0,Own Use
61,RJ,2020,1369250.0,Public Lighting
60,RJ,2020,1764060.0,Public Sector
62,RJ,2020,1782830.0,Public Service
56,RJ,2020,13458540.0,Residential
59,RJ,2020,824470.0,Rural
208,RJ,2020,38118660.0,Total
66,RJ,2021,8946160.0,Commercial
65,RJ,2021,7520840.0,Industrial
71,RJ,2021,1892250.0,Own Use
69,RJ,2021,1244120.0,Public Lighting
68,RJ,2021,1651120.0,Public Sector
70,RJ,2021,1675960.0,Public Service
64,RJ,2021,13425350.0,Residential
67,RJ,2021,1075900.0,Rural
235,RJ,2021,37431700.0,Total
74,RJ,2022,9187250.0,Commercial
73,RJ,2022,8388090.0,Industrial
79,RJ,2022,1764060.0,Own Use
77,RJ,2022,1126830.0,Public Lighting
76,RJ,2022,1836430.0,Public Sector
78,RJ,2022,1717680.0,Public Service
72,RJ,2022,12954300.0,Residential
75,RJ,2022,561530.0,Rural
262,RJ,2022,37536170.0,Total
2,RN,2013,997820.0,Commercial
1,RN,2013,1287800.0,Industrial
7,RN,2013,8380.0,Own Use
5,RN,2013,159170.0,Public Lighting
4,RN,2013,282270.0,Public Sector
6,RN,2013,255550.0,Public Service
0,RN,2013,1804820.0,Residential
3,RN,2013,420340.0,Rural
10,RN,2013,5216150.0,Total
10,RN,2014,1066620.0,Commercial
9,RN,2014,1322790.0,Industrial
15,RN,2014,9040.0,Own Use
13,RN,2014,171270.0,Public Lighting
12,RN,2014,283160.0,Public Sector
14,RN,2014,256149.99999999997,Public Service
8,RN,2014,1932560.0,Residential
11,RN,2014,424030.0,Rural
37,RN,2014,5465620.0,Total
18,RN,2015,1088620.0,Commercial
17,RN,2015,1289430.0,Industrial
23,RN,2015,9740.0,Own Use
21,RN,2015,176760.0,Public Lighting
20,RN,2015,288060.0,Public Sector
22,RN,2015,248500.0,Public Service
16,RN,2015,1994970.0,Residential
19,RN,2015,420540.0,Rural
64,RN,2015,5516600.0,Total
26,RN,2016,1090270.0,Commercial
25,RN,2016,1248810.0,Industrial
31,RN,2016,11230.0,Own Use
29,RN,2016,187300.0,Public Lighting
28,RN,2016,293490.0,Public Sector
30,RN,2016,240360.0,Public Service
24,RN,2016,2082280.0000000002,Residential
27,RN,2016,434800.0,Rural
91,RN,2016,5588540.0,Total
34,RN,2017,1111730.0,Commercial
33,RN,2017,1216380.0,Industrial
39,RN,2017,9640.0,Own Use
37,RN,2017,194090.0,Public Lighting
36,RN,2017,291520.0,Public Sector
38,RN,2017,240910.0,Public Service
32,RN,2017,2113780.0,Residential
35,RN,2017,447370.0,Rural
118,RN,2017,5625410.0,Total
42,RN,2018,1132020.0,Commercial
41,RN,2018,1207490.0,Industrial
47,RN,2018,10630.0,Own Use
45,RN,2018,197990.0,Public Lighting
44,RN,2018,293180.0,Public Sector
46,RN,2018,251400.0,Public Service
40,RN,2018,2155120.0,Residential
43,RN,2018,454570.0,Rural
145,RN,2018,5702410.0,Total
50,RN,2019,1159830.0,Commercial
49,RN,2019,1201380.0,Industrial
55,RN,2019,13020.0,Own Use
53,RN,2019,208770.0,Public Lighting
52,RN,2019,285580.0,Public Sector
54,RN,2019,258220.00000000003,Public Service
48,RN,2019,2229380.0,Residential
51,RN,2019,432440.0,Rural
172,RN,2019,5788610.0,Total
58,RN,2020,986260.0,Commercial
57,RN,2020,1185540.0,Industrial
63,RN,2020,12550.0,Own Use
61,RN,2020,211750.0,Public Lighting
60,RN,2020,214060.0,Public Sector
62,RN,2020,257290.00000000003,Public Service
56,RN,2020,2364720.0,Residential
59,RN,2020,405960.0,Rural
199,RN,2020,5638120.0,Total
66,RN,2021,1101410.0,Commercial
65,RN,2021,1273560.0,Industrial
71,RN,2021,13760.0,Own Use
69,RN,2021,211130.0,Public Lighting
68,RN,2021,240040.0,Public Sector
70,RN,2021,282150.0,Public Service
64,RN,2021,2438760.0,Residential
67,RN,2021,477210.0,Rural
226,RN,2021,6038020.0,Total
74,RN,2022,1087800.0,Commercial
73,RN,2022,1255870.0,Industrial
79,RN,2022,14870.0,Own Use
77,RN,2022,195940.0,Public Lighting
76,RN,2022,276310.0,Public Sector
78,RN,2022,270330.0,Public Service
72,RN,2022,2349990.0,Residential
75,RN,2022,397850.0,Rural
253,RN,2022,5848960.0,Total
2,RO,2013,606080.0,Commercial
1,RO,2013,598580.0,Industrial
7,RO,2013,6330.0,Own Use
5,RO,2013,122640.0,Public Lighting
4,RO,2013,199190.0,Public Sector
6,RO,2013,49220.0,Public Service
0,RO,2013,1084120.0,Residential
3,RO,2013,264270.0,Rural
0,RO,2013,2930420.0,Total
10,RO,2014,641820.0,Commercial
9,RO,2014,552980.0,Industrial
15,RO,2014,6670.0,Own Use
13,RO,2014,129889.99999999999,Public Lighting
12,RO,2014,208500.0,Public Sector
14,RO,2014,48550.0,Public Service
8,RO,2014,1157450.0,Residential
11,RO,2014,285680.0,Rural
27,RO,2014,3031530.0,Total
18,RO,2015,653310.0,Commercial
17,RO,2015,450400.0,Industrial
23,RO,2015,44280.0,Own Use
21,RO,2015,130500.0,Public Lighting
20,RO,2015,223950.0,Public Sector
22,RO,2015,48700.0,Public Service
16,RO,2015,1177040.0,Residential
19,RO,2015,304870.0,Rural
54,RO,2015,3033050.0,Total
26,RO,2016,645800.0,Commercial
25,RO,2016,414070.0,Industrial
31,RO,2016,17480.0,Own Use
29,RO,2016,133660.0,Public Lighting
28,RO,2016,220120.0,Public Sector
30,RO,2016,50600.0,Public Service
24,RO,2016,1151490.0,Residential
27,RO,2016,311150.0,Rural
81,RO,2016,2944370.0,Total
34,RO,2017,661540.0,Commercial
33,RO,2017,423850.0,Industrial
39,RO,2017,17250.0,Own Use
37,RO,2017,135690.0,Public Lighting
36,RO,2017,225060.0,Public Sector
38,RO,2017,52350.0,Public Service
32,RO,2017,1225440.0,Residential
35,RO,2017,325760.0,Rural
108,RO,2017,3066940.0,Total
42,RO,2018,674780.0,Commercial
41,RO,2018,450440.0,Industrial
47,RO,2018,14660.0,Own Use
45,RO,2018,156820.0,Public Lighting
44,RO,2018,221650.0,Public Sector
46,RO,2018,52020.0,Public Service
40,RO,2018,1248980.0,Residential
43,RO,2018,333840.0,Rural
135,RO,2018,3153180.0,Total
50,RO,2019,712480.0,Commercial
49,RO,2019,455360.0,Industrial
55,RO,2019,14710.0,Own Use
53,RO,2019,152930.0,Public Lighting
52,RO,2019,229690.0,Public Sector
54,RO,2019,54280.0,Public Service
48,RO,2019,1291100.0,Residential
51,RO,2019,337060.0,Rural
162,RO,2019,3247610.0,Total
58,RO,2020,694150.0,Commercial
57,RO,2020,471410.0,Industrial
63,RO,2020,14520.0,Own Use
61,RO,2020,154930.0,Public Lighting
60,RO,2020,181200.0,Public Sector
62,RO,2020,56050.0,Public Service
56,RO,2020,1448030.0,Residential
59,RO,2020,367350.0,Rural
189,RO,2020,3387630.0,Total
66,RO,2021,659060.0,Commercial
65,RO,2021,446910.0,Industrial
71,RO,2021,14180.0,Own Use
69,RO,2021,157770.0,Public Lighting
68,RO,2021,181290.0,Public Sector
70,RO,2021,58860.0,Public Service
64,RO,2021,1465520.0,Residential
67,RO,2021,375690.0,Rural
216,RO,2021,3359260.0,Total
74,RO,2022,709230.0,Commercial
73,RO,2022,485850.0,Industrial
79,RO,2022,14560.0,Own Use
77,RO,2022,147570.0,Public Lighting
76,RO,2022,226220.0,Public Sector
78,RO,2022,57510.0,Public Service
72,RO,2022,1557160.0,Residential
75,RO,2022,375680.0,Rural
243,RO,2022,3573780.0,Total
2,RR,2013,156000.0,Commercial
1,RR,2013,18060.0,Industrial
7,RR,2013,3300.0,Own Use
5,RR,2013,30790.0,Public Lighting
4,RR,2013,89350.0,Public Sector
6,RR,2013,21830.0,Public Service
0,RR,2013,357090.0,Residential
3,RR,2013,28690.0,Rural
3,RR,2013,705120.0,Total
10,RR,2014,175460.0,Commercial
9,RR,2014,20090.0,Industrial
15,RR,2014,3300.0,Own Use
13,RR,2014,34680.0,Public Lighting
12,RR,2014,94640.0,Public Sector
14,RR,2014,23660.0,Public Service
8,RR,2014,415510.0,Residential
11,RR,2014,34330.0,Rural
30,RR,2014,801660.0,Total
18,RR,2015,200770.0,Commercial
17,RR,2015,22800.0,Industrial
23,RR,2015,2890.0,Own Use
21,RR,2015,38340.0,Public Lighting
20,RR,2015,100400.0,Public Sector
22,RR,2015,28570.0,Public Service
16,RR,2015,455590.0,Residential
19,RR,2015,33670.0,Rural
57,RR,2015,883030.0,Total
26,RR,2016,203300.0,Commercial
25,RR,2016,26030.0,Industrial
31,RR,2016,2870.0,Own Use
29,RR,2016,48320.0,Public Lighting
28,RR,2016,99020.0,Public Sector
30,RR,2016,27310.0,Public Service
24,RR,2016,471360.0,Residential
27,RR,2016,36890.0,Rural
84,RR,2016,915100.0,Total
34,RR,2017,207390.0,Commercial
33,RR,2017,24130.0,Industrial
39,RR,2017,2870.0,Own Use
37,RR,2017,40690.0,Public Lighting
36,RR,2017,100470.0,Public Sector
38,RR,2017,27860.0,Public Service
32,RR,2017,475920.0,Residential
35,RR,2017,38480.0,Rural
111,RR,2017,917810.0,Total
42,RR,2018,213820.0,Commercial
41,RR,2018,28660.0,Industrial
47,RR,2018,2940.0,Own Use
45,RR,2018,41440.0,Public Lighting
44,RR,2018,103660.0,Public Sector
46,RR,2018,28990.0,Public Service
40,RR,2018,482440.0,Residential
43,RR,2018,43490.0,Rural
138,RR,2018,945440.0,Total
50,RR,2019,215240.0,Commercial
49,RR,2019,22760.0,Industrial
55,RR,2019,2050.0,Own Use
53,RR,2019,45730.0,Public Lighting
52,RR,2019,105780.0,Public Sector
54,RR,2019,31270.0,Public Service
48,RR,2019,460940.0,Residential
51,RR,2019,48330.0,Rural
165,RR,2019,932090.0,Total
58,RR,2020,212200.0,Commercial
57,RR,2020,22600.0,Industrial
63,RR,2020,1690.0,Own Use
61,RR,2020,44230.0,Public Lighting
60,RR,2020,87010.0,Public Sector
62,RR,2020,33070.0,Public Service
56,RR,2020,516320.00000000006,Residential
59,RR,2020,58190.0,Rural
192,RR,2020,975300.0,Total
66,RR,2021,235640.0,Commercial
65,RR,2021,22010.0,Industrial
71,RR,2021,1550.0,Own Use
69,RR,2021,43080.0,Public Lighting
68,RR,2021,87460.0,Public Sector
70,RR,2021,33180.0,Public Service
64,RR,2021,552740.0,Residential
67,RR,2021,60160.0,Rural
219,RR,2021,1035819.9999999999,Total
74,RR,2022,262680.0,Commercial
73,RR,2022,24620.0,Industrial
79,RR,2022,1650.0,Own Use
77,RR,2022,41780.0,Public Lighting
76,RR,2022,107160.0,Public Sector
78,RR,2022,32860.0,Public Service
72,RR,2022,604250.0,Residential
75,RR,2022,60460.0,Rural
246,RR,2022,1135470.0,Total
2,RS,2013,5040220.0,Commercial
1,RS,2013,10665150.0,Industrial
7,RS,2013,421150.0,Own Use
5,RS,2013,734630.0,Public Lighting
4,RS,2013,658410.0,Public Sector
6,RS,2013,644550.0,Public Service
0,RS,2013,7750410.0,Residential
3,RS,2013,3041470.0,Rural
22,RS,2013,28956000.0,Total
10,RS,2014,5456820.0,Commercial
9,RS,2014,10474840.0,Industrial
15,RS,2014,373160.0,Own Use
13,RS,2014,750030.0,Public Lighting
12,RS,2014,705230.0,Public Sector
14,RS,2014,683740.0,Public Service
8,RS,2014,8516880.0,Residential
11,RS,2014,3676900.0,Rural
49,RS,2014,30637600.0,Total
18,RS,2015,5230830.0,Commercial
17,RS,2015,9886940.0,Industrial
23,RS,2015,357700.0,Own Use
21,RS,2015,757770.0,Public Lighting
20,RS,2015,671060.0,Public Sector
22,RS,2015,674910.0,Public Service
16,RS,2015,8054250.0,Residential
19,RS,2015,3611130.0,Rural
76,RS,2015,29244580.0,Total
26,RS,2016,5004440.0,Commercial
25,RS,2016,9490690.0,Industrial
31,RS,2016,363410.0,Own Use
29,RS,2016,792510.0,Public Lighting
28,RS,2016,745700.0,Public Sector
30,RS,2016,677580.0,Public Service
24,RS,2016,8272730.0,Residential
27,RS,2016,4174010.0,Rural
103,RS,2016,29521060.0,Total
34,RS,2017,5032130.0,Commercial
33,RS,2017,9864620.0,Industrial
39,RS,2017,238230.0,Own Use
37,RS,2017,801980.0,Public Lighting
36,RS,2017,728850.0,Public Sector
38,RS,2017,690740.0,Public Service
32,RS,2017,8323360.000000001,Residential
35,RS,2017,4247450.0,Rural
130,RS,2017,29927350.0,Total
42,RS,2018,5051930.0,Commercial
41,RS,2018,9807990.0,Industrial
47,RS,2018,213880.0,Own Use
45,RS,2018,822320.0,Public Lighting
44,RS,2018,728230.0,Public Sector
46,RS,2018,713030.0,Public Service
40,RS,2018,8699140.0,Residential
43,RS,2018,4381460.0,Rural
157,RS,2018,30417990.0,Total
50,RS,2019,5016510.0,Commercial
49,RS,2019,9766570.0,Industrial
55,RS,2019,207820.0,Own Use
53,RS,2019,847270.0,Public Lighting
52,RS,2019,710530.0,Public Sector
54,RS,2019,714320.0,Public Service
48,RS,2019,9044950.0,Residential
51,RS,2019,4117569.9999999995,Rural
184,RS,2019,30425550.0,Total
58,RS,2020,4452790.0,Commercial
57,RS,2020,9397320.0,Industrial
63,RS,2020,164320.0,Own Use
61,RS,2020,834580.0,Public Lighting
60,RS,2020,579430.0,Public Sector
62,RS,2020,708790.0,Public Service
56,RS,2020,9194720.0,Residential
59,RS,2020,4289020.0,Rural
211,RS,2020,29620970.0,Total
66,RS,2021,4746850.0,Commercial
65,RS,2021,10383140.0,Industrial
71,RS,2021,283810.0,Own Use
69,RS,2021,816720.0,Public Lighting
68,RS,2021,600440.0,Public Sector
70,RS,2021,728730.0,Public Service
64,RS,2021,9227090.0,Residential
67,RS,2021,3570600.0,Rural
238,RS,2021,30357370.0,Total
74,RS,2022,5037900.0,Commercial
73,RS,2022,10118110.0,Industrial
79,RS,2022,221130.0,Own Use
77,RS,2022,835130.0,Public Lighting
76,RS,2022,668840.0,Public Sector
78,RS,2022,733920.0,Public Service
72,RS,2022,9610350.0,Residential
75,RS,2022,3355400.0,Rural
265,RS,2022,30580780.0,Total
2,SC,2013,3645830.0,Commercial
1,SC,2013,9790270.0,Industrial
7,SC,2013,23200.0,Own Use
5,SC,2013,554260.0,Public Lighting
4,SC,2013,396310.0,Public Sector
6,SC,2013,310120.0,Public Service
0,SC,2013,4934640.0,Residential
3,SC,2013,2752940.0,Rural
21,SC,2013,22407570.0,Total
10,SC,2014,3992750.0,Commercial
9,SC,2014,9986130.0,Industrial
15,SC,2014,23700.0,Own Use
13,SC,2014,582250.0,Public Lighting
12,SC,2014,439640.0,Public Sector
14,SC,2014,323980.0,Public Service
8,SC,2014,5398280.0,Residential
11,SC,2014,3047230.0,Rural
48,SC,2014,23793950.0,Total
18,SC,2015,3930750.0,Commercial
17,SC,2015,9467440.0,Industrial
23,SC,2015,11750.0,Own Use
21,SC,2015,595460.0,Public Lighting
20,SC,2015,421590.0,Public Sector
22,SC,2015,327590.0,Public Service
16,SC,2015,5261790.0,Residential
19,SC,2015,3032360.0,Rural
75,SC,2015,23048730.0,Total
26,SC,2016,3897650.0,Commercial
25,SC,2016,9465890.0,Industrial
31,SC,2016,12190.0,Own Use
29,SC,2016,619040.0,Public Lighting
28,SC,2016,432270.0,Public Sector
30,SC,2016,342590.0,Public Service
24,SC,2016,5438120.0,Residential
27,SC,2016,3098970.0,Rural
102,SC,2016,23306710.0,Total
34,SC,2017,4037760.0,Commercial
33,SC,2017,9991630.0,Industrial
39,SC,2017,12200.0,Own Use
37,SC,2017,648060.0,Public Lighting
36,SC,2017,441850.0,Public Sector
38,SC,2017,354410.0,Public Service
32,SC,2017,5604760.0,Residential
35,SC,2017,3253610.0,Rural
129,SC,2017,24344290.0,Total
42,SC,2018,4118880.0,Commercial
41,SC,2018,10251560.0,Industrial
47,SC,2018,12670.0,Own Use
45,SC,2018,661720.0,Public Lighting
44,SC,2018,448350.0,Public Sector
46,SC,2018,362680.0,Public Service
40,SC,2018,5744410.0,Residential
43,SC,2018,3335180.0,Rural
156,SC,2018,24935470.0,Total
50,SC,2019,4353090.0,Commercial
49,SC,2019,10613890.0,Industrial
55,SC,2019,15070.0,Own Use
53,SC,2019,668650.0,Public Lighting
52,SC,2019,459140.0,Public Sector
54,SC,2019,369550.0,Public Service
48,SC,2019,6101620.0,Residential
51,SC,2019,3489760.0,Rural
183,SC,2019,26070760.0,Total
58,SC,2020,4164529.9999999995,Commercial
57,SC,2020,10585290.0,Industrial
63,SC,2020,12710.0,Own Use
61,SC,2020,651830.0,Public Lighting
60,SC,2020,357170.0,Public Sector
62,SC,2020,386550.0,Public Service
56,SC,2020,6449420.0,Residential
59,SC,2020,3607390.0,Rural
210,SC,2020,26214890.0,Total
66,SC,2021,4527160.0,Commercial
65,SC,2021,11551370.0,Industrial
71,SC,2021,13520.0,Own Use
69,SC,2021,617400.0,Public Lighting
68,SC,2021,383990.0,Public Sector
70,SC,2021,392610.0,Public Service
64,SC,2021,6616980.0,Residential
67,SC,2021,3781500.0,Rural
237,SC,2021,27884540.0,Total
74,SC,2022,4911390.0,Commercial
73,SC,2022,11581460.0,Industrial
79,SC,2022,14270.0,Own Use
77,SC,2022,606130.0,Public Lighting
76,SC,2022,442470.0,Public Sector
78,SC,2022,351960.0,Public Service
72,SC,2022,6980310.0,Residential
75,SC,2022,3746990.0,Rural
264,SC,2022,28634980.0,Total
2,SE,2013,556560.0,Commercial
1,SE,2013,1629440.0,Industrial
7,SE,2013,4710.0,Own Use
5,SE,2013,173270.0,Public Lighting
4,SE,2013,138300.0,Public Sector
6,SE,2013,222040.0,Public Service
0,SE,2013,979190.0,Residential
3,SE,2013,121060.0,Rural
14,SE,2013,3824570.0,Total
10,SE,2014,584590.0,Commercial
9,SE,2014,1595970.0,Industrial
15,SE,2014,4450.0,Own Use
13,SE,2014,178400.0,Public Lighting
12,SE,2014,140110.0,Public Sector
14,SE,2014,225440.0,Public Service
8,SE,2014,1032619.9999999999,Residential
11,SE,2014,119750.0,Rural
41,SE,2014,3881320.0,Total
18,SE,2015,594420.0,Commercial
17,SE,2015,1504380.0,Industrial
23,SE,2015,4580.0,Own Use
21,SE,2015,181840.0,Public Lighting
20,SE,2015,144400.0,Public Sector
22,SE,2015,217490.0,Public Service
16,SE,2015,1065420.0,Residential
19,SE,2015,134230.0,Rural
68,SE,2015,3846760.0,Total
26,SE,2016,594340.0,Commercial
25,SE,2016,1400260.0,Industrial
31,SE,2016,5250.0,Own Use
29,SE,2016,199250.0,Public Lighting
28,SE,2016,146890.0,Public Sector
30,SE,2016,215680.0,Public Service
24,SE,2016,1085790.0,Residential
27,SE,2016,136090.0,Rural
95,SE,2016,3783530.0,Total
34,SE,2017,590130.0,Commercial
33,SE,2017,1295730.0,Industrial
39,SE,2017,5050.0,Own Use
37,SE,2017,207410.0,Public Lighting
36,SE,2017,143660.0,Public Sector
38,SE,2017,224210.0,Public Service
32,SE,2017,1074840.0,Residential
35,SE,2017,126550.0,Rural
122,SE,2017,3667570.0,Total
42,SE,2018,627310.0,Commercial
41,SE,2018,1247470.0,Industrial
47,SE,2018,4780.0,Own Use
45,SE,2018,225440.0,Public Lighting
44,SE,2018,148530.0,Public Sector
46,SE,2018,232700.0,Public Service
40,SE,2018,1111200.0,Residential
43,SE,2018,143590.0,Rural
149,SE,2018,3741020.0,Total
50,SE,2019,654160.0,Commercial
49,SE,2019,1083340.0,Industrial
55,SE,2019,4670.0,Own Use
53,SE,2019,229550.0,Public Lighting
52,SE,2019,154200.0,Public Sector
54,SE,2019,231760.0,Public Service
48,SE,2019,1212980.0,Residential
51,SE,2019,145900.0,Rural
176,SE,2019,3716550.0,Total
58,SE,2020,575230.0,Commercial
57,SE,2020,1044910.0000000001,Industrial
63,SE,2020,4450.0,Own Use
61,SE,2020,224930.0,Public Lighting
60,SE,2020,126420.0,Public Sector
62,SE,2020,239670.0,Public Service
56,SE,2020,1281950.0,Residential
59,SE,2020,144610.0,Rural
203,SE,2020,3642160.0,Total
66,SE,2021,604890.0,Commercial
65,SE,2021,1189220.0,Industrial
71,SE,2021,4370.0,Own Use
69,SE,2021,230000.0,Public Lighting
68,SE,2021,125050.0,Public Sector
70,SE,2021,246870.0,Public Service
64,SE,2021,1320190.0,Residential
67,SE,2021,153060.0,Rural
230,SE,2021,3873660.0,Total
74,SE,2022,622290.0,Commercial
73,SE,2022,1147830.0,Industrial
79,SE,2022,4300.0,Own Use
77,SE,2022,216680.0,Public Lighting
76,SE,2022,143510.0,Public Sector
78,SE,2022,248890.0,Public Service
72,SE,2022,1334960.0,Residential
75,SE,2022,132680.0,Rural
257,SE,2022,3851140.0,Total
2,SP,2013,27263160.0,Commercial
1,SP,2013,55550420.0,Industrial
7,SP,2013,206100.0,Own Use
5,SP,2013,3103840.0,Public Lighting
4,SP,2013,3102340.0,Public Sector
6,SP,2013,5228680.0,Public Service
0,SP,2013,38782680.0,Residential
3,SP,2013,3007120.0,Rural
16,SP,2013,136244340.0,Total
10,SP,2014,29594540.0,Commercial
9,SP,2014,52253790.0,Industrial
15,SP,2014,198940.0,Own Use
13,SP,2014,3167350.0,Public Lighting
12,SP,2014,3222270.0,Public Sector
14,SP,2014,5259790.0,Public Service
8,SP,2014,39437440.0,Residential
11,SP,2014,3347690.0,Rural
43,SP,2014,136481810.0,Total
18,SP,2015,29349630.0,Commercial
17,SP,2015,48892880.0,Industrial
23,SP,2015,212230.0,Own Use
21,SP,2015,3165130.0,Public Lighting
20,SP,2015,3167640.0,Public Sector
22,SP,2015,4974860.0,Public Service
16,SP,2015,38005630.0,Residential
19,SP,2015,3046740.0,Rural
