REGION,TECHNOLOGY,YEAR,VALUE
NORTE,solar_pv,2026,13.98034109
NORTE,solar_pv,2027,13.00725581
NORTE,solar_pv,2028,12.03417054
NORTE,solar_pv,2029,11.06108527
NORTE,solar_pv,2030,10.088
NORTE,hydro,2024,88.17
NORTE,hydro,2025,88.17
NORTE,hydro,2026,88.17
NORTE,hydro,2027,88.17
NORTE,hydro,2028,88.17
NORTE,hydro,2029,88.17
NORTE,hydro,2030,88.17
NORTE,mini_hydro,2024,104.97
NORTE,mini_hydro,2025,104.97
NORTE,mini_hydro,2026,104.97
NORTE,mini_hydro,2027,104.97
NORTE,mini_hydro,2028,104.97
NORTE,mini_hydro,2029,104.97
NORTE,mini_hydro,2030,104.97
NORTE,on_wind,2024,47.208
NORTE,on_wind,2025,45.25333333
NORTE,on_wind,2026,43.29866667
NORTE,on_wind,2027,41.344
NORTE,on_wind,2028,39.38933333
NORTE,on_wind,2029,37.43466667
NORTE,on_wind,2030,35.48
NORTE,off_wind,2024,113.928
NORTE,off_wind,2025,108.3466667
NORTE,off_wind,2026,102.7653333
NORTE,off_wind,2027,97.184
NORTE,off_wind,2028,91.60266667
NORTE,off_wind,2029,86.02133333
NORTE,off_wind,2030,80.44
NORTE,nuclear,2024,189.54
NORTE,nuclear,2025,189.54
NORTE,nuclear,2026,189.54
NORTE,nuclear,2027,189.54
NORTE,nuclear,2028,189.54
NORTE,nuclear,2029,189.54
NORTE,nuclear,2030,189.54
NORTE,small_hydro,2024,75.0
NORTE,small_hydro,2025,75.0
NORTE,small_hydro,2026,75.0
NORTE,small_hydro,2027,75.0
NORTE,small_hydro,2028,75.0
NORTE,small_hydro,2029,75.0
NORTE,small_hydro,2030,75.0
SUDESTE,biomass,2024,13.0
SUDESTE,biomass,2025,13.0
SUDESTE,biomass,2026,13.0
SUDESTE,biomass,2027,13.0
SUDESTE,biomass,2028,13.0
SUDESTE,biomass,2029,13.0
SUDESTE,biomass,2030,13.0
SUDESTE,coal,2024,40.0
SUDESTE,coal,2025,40.0
SUDESTE,coal,2026,40.0
SUDESTE,coal,2027,40.0
SUDESTE,coal,2028,40.0
SUDESTE,coal,2029,40.0
SUDESTE,coal,2030,40.0
SUDESTE,oil,2024,15.0
SUDESTE,oil,2025,15.0
SUDESTE,oil,2026,15.0
SUDESTE,oil,2027,15.0
SUDESTE,oil,2028,15.0
SUDESTE,oil,2029,15.0
SUDESTE,oil,2030,15.0
SUDESTE,gas,2024,20.0
SUDESTE,gas,2025,20.0
SUDESTE,gas,2026,20.0
SUDESTE,gas,2027,20.0
SUDESTE,gas,2028,20.0
SUDESTE,gas,2029,20.0
SUDESTE,gas,2030,20.0
SUDESTE,solar_pv,2024,15.92651163
SUDESTE,solar_pv,2025,14.95342636
SUDESTE,solar_pv,2026,13.98034109
SUDESTE,solar_pv,2027,13.00725581
SUDESTE,solar_pv,2028,12.03417054
SUDESTE,solar_pv,2029,11.06108527
SUDESTE,solar_pv,2030,10.088
SUDESTE,hydro,2024,88.17
SUDESTE,hydro,2025,88.17
SUDESTE,hydro,2026,88.17
SUDESTE,hydro,2027,88.17
SUDESTE,hydro,2028,88.17
SUDESTE,hydro,2029,88.17
SUDESTE,hydro,2030,88.17
SUDESTE,mini_hydro,2024,104.97
SUDESTE,mini_hydro,2025,104.97
SUDESTE,mini_hydro,2026,104.97
SUDESTE,mini_hydro,2027,104.97
SUDESTE,mini_hydro,2028,104.97
SUDESTE,mini_hydro,2029,104.97
SUDESTE,mini_hydro,2030,104.97
SUDESTE,on_wind,2024,47.208
SUDESTE,on_wind,2025,45.25333333
SUDESTE,on_wind,2026,43.29866667
SUDESTE,on_wind,2027,41.344
SUDESTE,on_wind,2028,39.38933333
SUDESTE,on_wind,2029,37.43466667
SUDESTE,on_wind,2030,35.48
SUDESTE,off_wind,2024,113.928
SUDESTE,off_wind,2025,108.3466667
SUDESTE,off_wind,2026,102.7653333
SUDESTE,off_wind,2027,97.184
SUDESTE,off_wind,2028,91.60266667
SUDESTE,off_wind,2029,86.02133333
SUDESTE,off_wind,2030,80.44
SUDESTE,nuclear,2024,189.54
SUDESTE,nuclear,2025,189.54
SUDESTE,nuclear,2026,189.54
SUDESTE,nuclear,2027,189.54
SUDESTE,nuclear,2028,189.54
SUDESTE,nuclear,2029,189.54
SUDESTE,nuclear,2030,189.54
SUDESTE,small_hydro,2024,75.0
SUDESTE,small_hydro,2025,75.0
SUDESTE,small_hydro,2026,75.0
SUDESTE,small_hydro,2027,75.0
SUDESTE,small_hydro,2028,75.0
SUDESTE,small_hydro,2029,75.0
SUDESTE,small_hydro,2030,75.0
