REGION,FUEL,TIMESLICE,YEAR,VALUE
NORDESTE,DEM,1863,2024,8.466046131956946e-05
NORDESTE,DEM,1864,2024,9.103808260656711e-05
NORDESTE,DEM,1865,2024,9.56751535829468e-05
NORDESTE,DEM,1866,2024,0.00010353122986450613
NORDESTE,DEM,1867,2024,0.00011569388453843176
NORDESTE,DEM,1868,2024,0.00011507246803781818
NORDESTE,DEM,1869,2024,0.00011468233981934626
NORDESTE,DEM,1870,2024,0.00011623785950425087
NORDESTE,DEM,1871,2024,0.00011594476873205425
NORDESTE,DEM,1872,2024,0.00011310609368960613
NORDESTE,DEM,1873,2024,0.00010963535629078801
NORDESTE,DEM,1874,2024,0.0001074301567714032
NORDESTE,DEM,1875,2024,0.00010564429091548583
NORDESTE,DEM,1876,2024,0.00010419711401040316
NORDESTE,DEM,1877,2024,0.00010340216063984867
NORDESTE,DEM,1878,2024,0.00010134421308990885
NORDESTE,DEM,1879,2024,9.751547346211382e-05
NORDESTE,DEM,1880,2024,9.907099314701845e-05
NORDESTE,DEM,1881,2024,0.00010303257044398648
NORDESTE,DEM,1882,2024,0.00010311547622332849
NORDESTE,DEM,1883,2024,0.00010296332527601331
NORDESTE,DEM,1884,2024,0.000104308942601402
NORDESTE,DEM,1885,2024,0.00010229244794113318
NORDESTE,DEM,1886,2024,0.00010656624086621423
NORDESTE,DEM,1887,2024,0.00011410360095287123
NORDESTE,DEM,1888,2024,0.00011905298176847683
NORDESTE,DEM,1889,2024,0.00012026952986920805
NORDESTE,DEM,1890,2024,0.00011866200564998891
NORDESTE,DEM,1891,2024,0.00012291526055246022
NORDESTE,DEM,1892,2024,0.00012108219492898561
NORDESTE,DEM,1893,2024,0.00012050628239589726
NORDESTE,DEM,1894,2024,0.00012395158279423544
NORDESTE,DEM,1895,2024,0.00012270224922621896
NORDESTE,DEM,1896,2024,0.00011893992843301044
NORDESTE,DEM,1897,2024,0.0001148147064329548
NORDESTE,DEM,1898,2024,0.00011177978964235961
NORDESTE,DEM,1899,2024,0.00010896344263366611
NORDESTE,DEM,1900,2024,0.0001077623451554486
NORDESTE,DEM,1901,2024,0.00010659243155559727
NORDESTE,DEM,1902,2024,0.00010461880295169279
NORDESTE,DEM,1903,2024,0.00010025805316941553
NORDESTE,DEM,1904,2024,0.00010106826874025798
NORDESTE,DEM,1905,2024,0.000102273134662991
NORDESTE,DEM,1906,2024,0.00010206662390353907
NORDESTE,DEM,1907,2024,0.00010218090198347302
NORDESTE,DEM,1908,2024,0.00010153159899344439
NORDESTE,DEM,1909,2024,9.905921675790736e-05
NORDESTE,DEM,1910,2024,0.00010360056924359219
NORDESTE,DEM,1911,2024,0.00011066291689906459
NORDESTE,DEM,1912,2024,0.0001148156485440837
NORDESTE,DEM,1913,2024,0.00011712985032108069
NORDESTE,DEM,1914,2024,0.00011632038843914134
NORDESTE,DEM,1915,2024,0.00011965687500209313
NORDESTE,DEM,1916,2024,0.00011863317704944498
NORDESTE,DEM,1917,2024,0.0001174452691270319
NORDESTE,DEM,1918,2024,0.0001202991121586551
NORDESTE,DEM,1919,2024,0.00011718166643316945
NORDESTE,DEM,1920,2024,0.00011301404943231391
NORDESTE,DEM,1921,2024,0.00010960803506805028
NORDESTE,DEM,1922,2024,0.00010641333622999594
NORDESTE,DEM,1923,2024,0.00010416762593206901
NORDESTE,DEM,1924,2024,0.0001020257362805454
NORDESTE,DEM,1925,2024,0.00010050912578526379
NORDESTE,DEM,1926,2024,9.816675488551312e-05
NORDESTE,DEM,1927,2024,9.385188591521263e-05
NORDESTE,DEM,1928,2024,9.531526713171211e-05
NORDESTE,DEM,1929,2024,9.662423633418713e-05
NORDESTE,DEM,1930,2024,9.577332156257678e-05
NORDESTE,DEM,1931,2024,9.630533171705903e-05
NORDESTE,DEM,1932,2024,9.560195154823231e-05
NORDESTE,DEM,1933,2024,9.42606679340365e-05
NORDESTE,DEM,1934,2024,9.943841648728419e-05
NORDESTE,DEM,1935,2024,0.00010588302187554568
NORDESTE,DEM,1936,2024,0.00011170828340767712
NORDESTE,DEM,1937,2024,0.00011447959750440985
NORDESTE,DEM,1938,2024,0.00011377056466880983
NORDESTE,DEM,1939,2024,0.0001183390499550066
NORDESTE,DEM,1940,2024,0.00011738977878154049
NORDESTE,DEM,1941,2024,0.0001164245859299962
NORDESTE,DEM,1942,2024,0.00011966290451331801
NORDESTE,DEM,1943,2024,0.00011783728156776161
NORDESTE,DEM,1944,2024,0.00011364922075540924
NORDESTE,DEM,1945,2024,0.0001093788194303922
NORDESTE,DEM,1946,2024,0.00010610573694641446
NORDESTE,DEM,1947,2024,0.00010356052952061451
NORDESTE,DEM,1948,2024,0.00010193293833435008
NORDESTE,DEM,1949,2024,0.0001012625320550344
NORDESTE,DEM,1950,2024,9.853559139247222e-05
NORDESTE,DEM,1951,2024,9.41785158435976e-05
NORDESTE,DEM,1952,2024,9.37797202027399e-05
NORDESTE,DEM,1953,2024,9.743624191617446e-05
NORDESTE,DEM,1954,2024,9.75090671064374e-05
NORDESTE,DEM,1955,2024,9.781591270111575e-05
NORDESTE,DEM,1956,2024,9.801629973822993e-05
NORDESTE,DEM,1957,2024,9.557142714765638e-05
NORDESTE,DEM,1958,2024,9.960922123495134e-05
NORDESTE,DEM,1959,2024,0.00010618393217011205
NORDESTE,DEM,1960,2024,0.00011117137427532466
NORDESTE,DEM,1961,2024,0.00011609023069035435
NORDESTE,DEM,1962,2024,0.00011520285621805608
NORDESTE,DEM,1963,2024,0.0001202186558682482
NORDESTE,DEM,1964,2024,0.00011993649358514666
NORDESTE,DEM,1965,2024,0.00011884552889789602
NORDESTE,DEM,1966,2024,0.00012291987689699177
NORDESTE,DEM,1967,2024,0.00012174139008586755
NORDESTE,DEM,1968,2024,0.00011797803297041725
NORDESTE,DEM,1969,2024,0.00011051707809631296
NORDESTE,DEM,1970,2024,0.00010694826692897772
NORDESTE,DEM,1971,2024,0.00010403384615176711
NORDESTE,DEM,1972,2024,0.00010322184056977979
NORDESTE,DEM,1973,2024,0.00010298725489868702
NORDESTE,DEM,1974,2024,0.00010037666496054235
NORDESTE,DEM,1975,2024,9.561693111518161e-05
NORDESTE,DEM,1976,2024,9.661274257841472e-05
NORDESTE,DEM,1977,2024,9.930689777369164e-05
NORDESTE,DEM,1978,2024,9.912761402586454e-05
NORDESTE,DEM,1979,2024,9.981205776100063e-05
NORDESTE,DEM,1980,2024,9.972802144830394e-05
NORDESTE,DEM,1981,2024,9.756728957420258e-05
NORDESTE,DEM,1982,2024,0.00010195969429041045
NORDESTE,DEM,1983,2024,0.00010976847659329968
NORDESTE,DEM,1984,2024,0.00011425594032241219
NORDESTE,DEM,1985,2024,0.00011589728633115836
NORDESTE,DEM,1986,2024,0.00011623720002646065
NORDESTE,DEM,1987,2024,0.00012113777948558993
NORDESTE,DEM,1988,2024,0.00011997512014143101
NORDESTE,DEM,1989,2024,0.00011697854727378149
NORDESTE,DEM,1990,2024,0.00012061961836470232
NORDESTE,DEM,1991,2024,0.00011955418488904448
NORDESTE,DEM,1992,2024,0.00011682008418190276
NORDESTE,DEM,1993,2024,0.0001132036021914459
NORDESTE,DEM,1994,2024,0.0001099675446748334
NORDESTE,DEM,1995,2024,0.00010874638022957064
NORDESTE,DEM,1996,2024,0.00010766681508697951
NORDESTE,DEM,1997,2024,0.0001060208527337018
NORDESTE,DEM,1998,2024,0.00010164323916221744
NORDESTE,DEM,1999,2024,9.357330365440085e-05
NORDESTE,DEM,2000,2024,8.971846754833567e-05
NORDESTE,DEM,2001,2024,8.807156308392906e-05
NORDESTE,DEM,2002,2024,8.604998102356427e-05
NORDESTE,DEM,2003,2024,8.566635337188166e-05
NORDESTE,DEM,2004,2024,8.66766733464996e-05
NORDESTE,DEM,2005,2024,8.604178465674295e-05
NORDESTE,DEM,2006,2024,8.736432025947391e-05
NORDESTE,DEM,2007,2024,9.086831418114174e-05
NORDESTE,DEM,2008,2024,9.7039801553139e-05
NORDESTE,DEM,2009,2024,0.0001025480426904001
NORDESTE,DEM,2010,2024,0.00010801935307140887
NORDESTE,DEM,2011,2024,0.00011616428062508482
NORDESTE,DEM,2012,2024,0.0001183414994439417
NORDESTE,DEM,2013,2024,0.00011800987632657363
NORDESTE,DEM,2014,2024,0.00011744847230487012
NORDESTE,DEM,2015,2024,0.00011588824206432106
NORDESTE,DEM,2016,2024,0.00011339051703941697
NORDESTE,DEM,2017,2024,0.00010990348111806913
NORDESTE,DEM,2018,2024,0.00010702787531936864
NORDESTE,DEM,2019,2024,0.00010357023326524204
NORDESTE,DEM,2020,2024,0.00010142438674697709
NORDESTE,DEM,2021,2024,9.985586592849384e-05
NORDESTE,DEM,2022,2024,9.588967228699428e-05
NORDESTE,DEM,2023,2024,8.745466871673413e-05
NORDESTE,DEM,2024,2024,8.291105516433998e-05
NORDESTE,DEM,2025,2024,7.961357200212409e-05
NORDESTE,DEM,2026,2024,7.540280631156556e-05
NORDESTE,DEM,2027,2024,7.362494840024373e-05
NORDESTE,DEM,2028,2024,7.510236707256364e-05
NORDESTE,DEM,2029,2024,7.605286299049731e-05
NORDESTE,DEM,2030,2024,7.817449725274985e-05
NORDESTE,DEM,2031,2024,8.12606648887565e-05
NORDESTE,DEM,2032,2024,8.638047360757767e-05
NORDESTE,DEM,2033,2024,9.198302006884032e-05
NORDESTE,DEM,2034,2024,9.989807250706796e-05
NORDESTE,DEM,2035,2024,0.0001122757169406055
NORDESTE,DEM,2036,2024,0.0001118845523998918
NORDESTE,DEM,2037,2024,0.00011161482598369158
NORDESTE,DEM,2038,2024,0.0001123413820862889
NORDESTE,DEM,2039,2024,0.00011035560024882178
NORDESTE,DEM,2040,2024,0.00010637056438474448
NORDESTE,DEM,2041,2024,0.00010434917074660547
NORDESTE,DEM,2042,2024,0.00010266844449267182
NORDESTE,DEM,2043,2024,0.00010030233239247318
NORDESTE,DEM,2044,2024,9.862933144979641e-05
NORDESTE,DEM,2045,2024,9.851213282536294e-05
NORDESTE,DEM,2046,2024,9.626369040516224e-05
NORDESTE,DEM,2047,2024,9.236655350941006e-05
NORDESTE,DEM,2048,2024,9.24135648547415e-05
NORDESTE,DEM,2049,2024,9.53586984547538e-05
NORDESTE,DEM,2050,2024,9.545168482317491e-05
NORDESTE,DEM,2051,2024,9.62914826834644e-05
NORDESTE,DEM,2052,2024,9.641047131904277e-05
NORDESTE,DEM,2053,2024,9.433773262437943e-05
NORDESTE,DEM,2054,2024,9.936860605263371e-05
NORDESTE,DEM,2055,2024,0.00010491830007956584
NORDESTE,DEM,2056,2024,0.00010929167415097018
NORDESTE,DEM,2057,2024,0.00011264087921416193
NORDESTE,DEM,2058,2024,0.00011210830379300237
NORDESTE,DEM,2059,2024,0.00011632217845028621
NORDESTE,DEM,2060,2024,0.00011573364162807078
NORDESTE,DEM,2061,2024,0.00011468818090834536
NORDESTE,DEM,2062,2024,0.00011827366744266186
NORDESTE,DEM,2063,2024,0.00011746081396065852
NORDESTE,DEM,2064,2024,0.0001144352240702393
NORDESTE,DEM,2065,2024,0.00010993051970746817
NORDESTE,DEM,2066,2024,0.00010606965409017813
NORDESTE,DEM,2067,2024,0.00010398316057303303
NORDESTE,DEM,2068,2024,0.00010251393826753441
NORDESTE,DEM,2069,2024,0.00010141025508004379
NORDESTE,DEM,2070,2024,9.860596709380003e-05
NORDESTE,DEM,2071,2024,9.291307217527714e-05
NORDESTE,DEM,2072,2024,9.315415841315923e-05
NORDESTE,DEM,2073,2024,9.595241688817812e-05
NORDESTE,DEM,2074,2024,9.456977459542419e-05
NORDESTE,DEM,2075,2024,9.407054990822719e-05
NORDESTE,DEM,2076,2024,9.449412307177461e-05
NORDESTE,DEM,2077,2024,9.244201661083388e-05
NORDESTE,DEM,2078,2024,9.808563911731598e-05
NORDESTE,DEM,2079,2024,0.00010447626153789226
NORDESTE,DEM,2080,2024,0.00010826580934272559
NORDESTE,DEM,2081,2024,0.00011298201765393177
NORDESTE,DEM,2082,2024,0.0001119767850794098
NORDESTE,DEM,2083,2024,0.00011687953139413553
NORDESTE,DEM,2084,2024,0.00011626800706037524
NORDESTE,DEM,2085,2024,0.00011558252700299736
NORDESTE,DEM,2086,2024,0.00011977718259325195
NORDESTE,DEM,2087,2024,0.00011876780472976286
NORDESTE,DEM,2088,2024,0.00011482912073322678
NORDESTE,DEM,2089,2024,0.00011051359228513606
NORDESTE,DEM,2090,2024,0.00010726029413486497
NORDESTE,DEM,2091,2024,0.000103945099283426
NORDESTE,DEM,2092,2024,0.00010261709943614749
NORDESTE,DEM,2093,2024,0.00010201160461361209
NORDESTE,DEM,2094,2024,9.942635746483446e-05
NORDESTE,DEM,2095,2024,9.410682118668932e-05
NORDESTE,DEM,2096,2024,9.405236716343968e-05
NORDESTE,DEM,2097,2024,9.803325773854989e-05
NORDESTE,DEM,2098,2024,9.828046769876973e-05
NORDESTE,DEM,2099,2024,9.940883419783717e-05
NORDESTE,DEM,2100,2024,9.872665152941041e-05
NORDESTE,DEM,2101,2024,9.607752924609424e-05
NORDESTE,DEM,2102,2024,0.00010189007227798572
NORDESTE,DEM,2103,2024,0.00010724531456791567
NORDESTE,DEM,2104,2024,0.0001110730178734689
NORDESTE,DEM,2105,2024,0.00011374446819053968
NORDESTE,DEM,2106,2024,0.0001136653308557132
NORDESTE,DEM,2107,2024,0.00011718100695537921
NORDESTE,DEM,2108,2024,0.00011634657912852438
NORDESTE,DEM,2109,2024,0.00011567052018243538
NORDESTE,DEM,2110,2024,0.00011824578095324682
NORDESTE,DEM,2111,2024,0.00011679540087032594
NORDESTE,DEM,2112,2024,0.00011344544211823109
NORDESTE,DEM,2113,2024,0.00010546849297883558
NORDESTE,DEM,2114,2024,0.00010234077824204507
NORDESTE,DEM,2115,2024,0.00010045966495099725
NORDESTE,DEM,2116,2024,9.884422699829545e-05
NORDESTE,DEM,2117,2024,9.77266005660973e-05
NORDESTE,DEM,2118,2024,9.545130797872334e-05
NORDESTE,DEM,2119,2024,8.99109408519672e-05
NORDESTE,DEM,2120,2024,8.973128025968853e-05
NORDESTE,DEM,2121,2024,9.302810394411421e-05
NORDESTE,DEM,2122,2024,9.548701399050814e-05
NORDESTE,DEM,2123,2024,9.677666991484098e-05
NORDESTE,DEM,2124,2024,9.619274943715708e-05
NORDESTE,DEM,2125,2024,9.500945785927554e-05
NORDESTE,DEM,2126,2024,9.990617466277639e-05
NORDESTE,DEM,2127,2024,0.00010637235439588938
NORDESTE,DEM,2128,2024,0.00011162339919496446
NORDESTE,DEM,2129,2024,0.0001150282830258734
NORDESTE,DEM,2130,2024,0.00011403303682931763
NORDESTE,DEM,2131,2024,0.00011827234848708142
NORDESTE,DEM,2132,2024,0.00011600704227767366
NORDESTE,DEM,2133,2024,0.00011495545783561046
NORDESTE,DEM,2134,2024,0.00012012331422200486
NORDESTE,DEM,2135,2024,0.00011863826444954096
NORDESTE,DEM,2136,2024,0.00011483270075551656
NORDESTE,DEM,2137,2024,0.00010909769346953245
NORDESTE,DEM,2138,2024,0.00010491029213497029
NORDESTE,DEM,2139,2024,0.00010237064316483077
NORDESTE,DEM,2140,2024,0.00010059495210910536
NORDESTE,DEM,2141,2024,9.956786255639322e-05
NORDESTE,DEM,2142,2024,9.715643491089514e-05
NORDESTE,DEM,2143,2024,9.201222551383582e-05
NORDESTE,DEM,2144,2024,9.220545250637046e-05
NORDESTE,DEM,2145,2024,9.544216950077316e-05
NORDESTE,DEM,2146,2024,9.40264591073953e-05
NORDESTE,DEM,2147,2024,9.597031699962696e-05
NORDESTE,DEM,2148,2024,9.662894688983156e-05
NORDESTE,DEM,2149,2024,9.436420594710114e-05
NORDESTE,DEM,2150,2024,9.958529161227762e-05
NORDESTE,DEM,2151,2024,0.00010641390149667326
NORDESTE,DEM,2152,2024,0.00011138306664598547
NORDESTE,DEM,2153,2024,0.00011366024345561722
NORDESTE,DEM,2154,2024,0.000113738250257089
NORDESTE,DEM,2155,2024,0.0001163140762945778
NORDESTE,DEM,2156,2024,0.00011502583353693829
NORDESTE,DEM,2157,2024,0.00011363895174410437
NORDESTE,DEM,2158,2024,0.0001166246903337717
NORDESTE,DEM,2159,2024,0.00011658342586632645
NORDESTE,DEM,2160,2024,0.00011447714801547476
NORDESTE,DEM,2161,2024,0.00011036888401573908
NORDESTE,DEM,2162,2024,0.00010666478569029575
NORDESTE,DEM,2163,2024,0.0001042507201336368
NORDESTE,DEM,2164,2024,0.00010240983498779245
NORDESTE,DEM,2165,2024,0.00010141468300234956
NORDESTE,DEM,2166,2024,9.665410125697283e-05
NORDESTE,DEM,2167,2024,8.849023726960625e-05
NORDESTE,DEM,2168,2024,8.430914807960767e-05
NORDESTE,DEM,2169,2024,8.416142505459824e-05
NORDESTE,DEM,2170,2024,8.25471176352511e-05
NORDESTE,DEM,2171,2024,8.316495411357492e-05
NORDESTE,DEM,2172,2024,8.363949548919507e-05
NORDESTE,DEM,2173,2024,8.438800278109547e-05
NORDESTE,DEM,2174,2024,8.655014782189015e-05
NORDESTE,DEM,2175,2024,9.117657294251342e-05
NORDESTE,DEM,2176,2024,9.76941919432636e-05
NORDESTE,DEM,2177,2024,0.00010334591660545413
NORDESTE,DEM,2178,2024,0.00011230916188568098
NORDESTE,DEM,2179,2024,0.00012223929581748412
NORDESTE,DEM,2180,2024,0.00012161759668353186
NORDESTE,DEM,2181,2024,0.00011949228818787665
NORDESTE,DEM,2182,2024,0.00011896517701126461
NORDESTE,DEM,2183,2024,0.00011747136560530207
NORDESTE,DEM,2184,2024,0.00011530366210884695
NORDESTE,DEM,2185,2024,0.00011219968857250435
NORDESTE,DEM,2186,2024,0.00010968123710276477
NORDESTE,DEM,2187,2024,0.00010740754610430992
NORDESTE,DEM,2188,2024,0.00010571956559468386
NORDESTE,DEM,2189,2024,0.00010441653169232085
NORDESTE,DEM,2190,2024,9.969862758108268e-05
NORDESTE,DEM,2191,2024,9.007062868831348e-05
NORDESTE,DEM,2192,2024,8.343741265204892e-05
NORDESTE,DEM,2193,2024,7.940216226480196e-05
NORDESTE,DEM,2194,2024,7.487475302382465e-05
NORDESTE,DEM,2195,2024,7.399915494063748e-05
NORDESTE,DEM,2196,2024,7.542023536744997e-05
NORDESTE,DEM,2197,2024,7.728052800254939e-05
NORDESTE,DEM,2198,2024,8.004053676573548e-05
NORDESTE,DEM,2199,2024,8.42399029116345e-05
NORDESTE,DEM,2200,2024,9.092248557105272e-05
NORDESTE,DEM,2201,2024,9.855339729280817e-05
NORDESTE,DEM,2202,2024,0.00010819910787480043
NORDESTE,DEM,2203,2024,0.00011835977639984209
NORDESTE,DEM,2204,2024,0.00011791745522482985
NORDESTE,DEM,2205,2024,0.00011770048703184728
NORDESTE,DEM,2206,2024,0.00011864127920515339
NORDESTE,DEM,2207,2024,0.00011793045635840849
NORDESTE,DEM,2208,2024,0.00011523206166305157
NORDESTE,DEM,2209,2024,0.00011221674078393721
NORDESTE,DEM,2210,2024,0.0001099925106197489
NORDESTE,DEM,2211,2024,0.00010740085711529484
NORDESTE,DEM,2212,2024,0.0001052607574749161
NORDESTE,DEM,2213,2024,0.00010427257711182698
NORDESTE,DEM,2214,2024,0.00010117369097558037
NORDESTE,DEM,2215,2024,9.633189925089362e-05
NORDESTE,DEM,2216,2024,9.739582534874522e-05
NORDESTE,DEM,2217,2024,9.918404648248483e-05
NORDESTE,DEM,2218,2024,9.948269571034187e-05
NORDESTE,DEM,2219,2024,0.00010049885677395893
NORDESTE,DEM,2220,2024,0.00010131406553378448
NORDESTE,DEM,2221,2024,0.00010012917236698383
NORDESTE,DEM,2222,2024,0.00010501806964811493
NORDESTE,DEM,2223,2024,0.00011257238773509188
NORDESTE,DEM,2224,2024,0.00011643485494130105
NORDESTE,DEM,2225,2024,0.00011946590907626782
NORDESTE,DEM,2226,2024,0.00011793865272522979
NORDESTE,DEM,2227,2024,0.00012037156050446648
NORDESTE,DEM,2228,2024,0.00011901784102336937
NORDESTE,DEM,2229,2024,0.00011844249375695832
NORDESTE,DEM,2230,2024,0.00012248217206651106
NORDESTE,DEM,2231,2024,0.00012174468747481865
NORDESTE,DEM,2232,2024,0.0001181022974283174
NORDESTE,DEM,2233,2024,0.0001135274057864442
NORDESTE,DEM,2234,2024,0.00011023783635771096
NORDESTE,DEM,2235,2024,0.00010655192077705515
NORDESTE,DEM,2236,2024,0.00010523239992993662
NORDESTE,DEM,2237,2024,0.00010412231038676958
NORDESTE,DEM,2238,2024,0.00010111349007444453
NORDESTE,DEM,2239,2024,9.551565416882631e-05
NORDESTE,DEM,2240,2024,9.655772328848774e-05
NORDESTE,DEM,2241,2024,9.800640757137663e-05
NORDESTE,DEM,2242,2024,9.731527484722544e-05
NORDESTE,DEM,2243,2024,9.872033938484688e-05
NORDESTE,DEM,2244,2024,9.944397494294464e-05
NORDESTE,DEM,2245,2024,9.68928322170327e-05
NORDESTE,DEM,2246,2024,0.00010132245032283157
NORDESTE,DEM,2247,2024,0.00010780963913411871
NORDESTE,DEM,2248,2024,0.00011190753991143663
NORDESTE,DEM,2249,2024,0.00011493510823522652
NORDESTE,DEM,2250,2024,0.000116187833403307
NORDESTE,DEM,2251,2024,0.00011831106925447866
NORDESTE,DEM,2252,2024,0.00011731365620232644
NORDESTE,DEM,2253,2024,0.00011604020458941047
NORDESTE,DEM,2254,2024,0.00011925280353891366
NORDESTE,DEM,2255,2024,0.00011896762650019972
NORDESTE,DEM,2256,2024,0.0001161222624687365
NORDESTE,DEM,2257,2024,0.00011219563749465015
NORDESTE,DEM,2258,2024,0.00010872716116254134
NORDESTE,DEM,2259,2024,0.00010657613303306753
NORDESTE,DEM,2260,2024,0.00010459751124017995
NORDESTE,DEM,2261,2024,0.00010350861919741287
NORDESTE,DEM,2262,2024,0.00010138585440180563
NORDESTE,DEM,2263,2024,9.57207517615849e-05
NORDESTE,DEM,2264,2024,9.522614341891945e-05
NORDESTE,DEM,2265,2024,9.878233029712761e-05
NORDESTE,DEM,2266,2024,9.761222827505049e-05
NORDESTE,DEM,2267,2024,9.726995930192599e-05
NORDESTE,DEM,2268,2024,9.742672659377271e-05
NORDESTE,DEM,2269,2024,9.555192544728843e-05
NORDESTE,DEM,2270,2024,0.0001019003412892906
NORDESTE,DEM,2271,2024,0.00010773021916595357
NORDESTE,DEM,2272,2024,0.00011409587564161436
NORDESTE,DEM,2273,2024,0.00011601326021112431
NORDESTE,DEM,2274,2024,0.00011560259397004266
NORDESTE,DEM,2275,2024,0.00011796456078127417
NORDESTE,DEM,2276,2024,0.00011616776643626171
NORDESTE,DEM,2277,2024,0.00011525128073008085
NORDESTE,DEM,2278,2024,0.00011895057428876686
NORDESTE,DEM,2279,2024,0.00011841479568976907
NORDESTE,DEM,2280,2024,0.00011555464051358233
NORDESTE,DEM,2281,2024,0.00011088826988109427
NORDESTE,DEM,2282,2024,0.00010758937355218505
NORDESTE,DEM,2283,2024,0.00010487684718989483
NORDESTE,DEM,2284,2024,0.00010342901080702195
NORDESTE,DEM,2285,2024,0.0001031760539689159
NORDESTE,DEM,2286,2024,9.979538239401932e-05
NORDESTE,DEM,2287,2024,9.308359428960562e-05
NORDESTE,DEM,2288,2024,9.062082158758324e-05
NORDESTE,DEM,2289,2024,9.103657522876089e-05
NORDESTE,DEM,2290,2024,9.043993625083702e-05
NORDESTE,DEM,2291,2024,9.088998273710613e-05
NORDESTE,DEM,2292,2024,9.267264541518531e-05
NORDESTE,DEM,2293,2024,9.046867064026805e-05
NORDESTE,DEM,2294,2024,9.52192660076786e-05
NORDESTE,DEM,2295,2024,0.00010056593508633566
NORDESTE,DEM,2296,2024,0.00010652968695441343
NORDESTE,DEM,2297,2024,0.00011024056847998473
NORDESTE,DEM,2298,2024,0.00011358883143204761
NORDESTE,DEM,2299,2024,0.00011796870607024128
NORDESTE,DEM,2300,2024,0.00011547993110106162
NORDESTE,DEM,2301,2024,0.0001137002831785949
NORDESTE,DEM,2302,2024,0.00011736528389218943
NORDESTE,DEM,2303,2024,0.0001170224496523876
NORDESTE,DEM,2304,2024,0.0001145915203065216
NORDESTE,DEM,2305,2024,0.00011087790665867651
NORDESTE,DEM,2306,2024,0.00010762724641956628
NORDESTE,DEM,2307,2024,0.0001055954895590095
NORDESTE,DEM,2308,2024,0.00010316945919101369
NORDESTE,DEM,2309,2024,0.0001008604390252256
NORDESTE,DEM,2310,2024,9.547910025702551e-05
NORDESTE,DEM,2311,2024,8.559381081495738e-05
NORDESTE,DEM,2312,2024,7.866967086209265e-05
NORDESTE,DEM,2313,2024,7.381308799268237e-05
NORDESTE,DEM,2314,2024,6.878843249787874e-05
NORDESTE,DEM,2315,2024,6.841874809090364e-05
NORDESTE,DEM,2316,2024,6.890695007789267e-05
NORDESTE,DEM,2317,2024,6.94623245883713e-05
NORDESTE,DEM,2318,2024,7.153779540530842e-05
NORDESTE,DEM,2319,2024,7.564643624949563e-05
NORDESTE,DEM,2320,2024,8.287384177474898e-05
NORDESTE,DEM,2321,2024,9.071522112269767e-05
NORDESTE,DEM,2322,2024,0.00010062585335413283
NORDESTE,DEM,2323,2024,0.00011165722098449147
NORDESTE,DEM,2324,2024,0.00011092237430395994
NORDESTE,DEM,2325,2024,0.00011056277048606394
NORDESTE,DEM,2326,2024,0.0001119677408125725
NORDESTE,DEM,2327,2024,0.00011157318467179481
NORDESTE,DEM,2328,2024,0.00010869249147299832
NORDESTE,DEM,2329,2024,0.00010586889020861239
NORDESTE,DEM,2330,2024,0.00010400774967349697
NORDESTE,DEM,2331,2024,0.00010240173283208402
NORDESTE,DEM,2332,2024,0.00010139819605759404
NORDESTE,DEM,2333,2024,0.00010086326535861225
NORDESTE,DEM,2334,2024,9.719393093382485e-05
NORDESTE,DEM,2335,2024,8.977565369385911e-05
NORDESTE,DEM,2336,2024,8.662721251223307e-05
NORDESTE,DEM,2337,2024,8.589971429850686e-05
NORDESTE,DEM,2338,2024,8.518474616279483e-05
NORDESTE,DEM,2339,2024,8.36591856117888e-05
NORDESTE,DEM,2340,2024,8.469541364245114e-05
NORDESTE,DEM,2341,2024,8.616133855899864e-05
NORDESTE,DEM,2342,2024,8.768105802100558e-05
NORDESTE,DEM,2343,2024,9.126362401082254e-05
NORDESTE,DEM,2344,2024,9.658410240009656e-05
NORDESTE,DEM,2345,2024,0.00010309088712286454
NORDESTE,DEM,2346,2024,0.00011293057838629455
NORDESTE,DEM,2347,2024,0.00012185595079914015
NORDESTE,DEM,2348,2024,0.0001201379169445026
NORDESTE,DEM,2349,2024,0.00011739109773712093
NORDESTE,DEM,2350,2024,0.00011656609102155495
NORDESTE,DEM,2351,2024,0.00011541313542202356
NORDESTE,DEM,2352,2024,0.00011374013447934679
NORDESTE,DEM,2353,2024,0.00011083541744676371
NORDESTE,DEM,2354,2024,0.00010807936555031893
NORDESTE,DEM,2355,2024,0.00010524229209678992
NORDESTE,DEM,2356,2024,0.00010364484846664986
NORDESTE,DEM,2357,2024,0.00010255331851272187
NORDESTE,DEM,2358,2024,9.776004551117276e-05
NORDESTE,DEM,2359,2024,8.899162881239968e-05
NORDESTE,DEM,2360,2024,8.510466671683947e-05
NORDESTE,DEM,2361,2024,8.116051847575585e-05
NORDESTE,DEM,2362,2024,7.784777311325201e-05
NORDESTE,DEM,2363,2024,7.333393027253066e-05
NORDESTE,DEM,2364,2024,7.31583207581062e-05
NORDESTE,DEM,2365,2024,7.4014793985377e-05
NORDESTE,DEM,2366,2024,7.561675974893571e-05
NORDESTE,DEM,2367,2024,7.955214635652071e-05
NORDESTE,DEM,2368,2024,8.557496859237965e-05
NORDESTE,DEM,2369,2024,9.40156248294131e-05
NORDESTE,DEM,2370,2024,0.00010487665876766905
NORDESTE,DEM,2371,2024,0.00011498023535830019
NORDESTE,DEM,2372,2024,0.00011479426262145799
