hours,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
142,0.269,0,0.1994,0.0868,0.0764,0,0.2016,0.1276,0.1899,0.0636,0.1589,0.2268,0.2011,0.097,0,0.0035,0.051,0.1433,0.1555,0,0.238,0.1558,0.1704,0.1793,0,0.1951,0.1101
143,0.1661,0,0.0897,0,0,0,0,0,0.0083,0,0.0003,0.0928,0.0575,0.0011,0,0,0,0.0722,0,0,0.1187,0.0356,0.0914,0.0808,0,0.0288,0
144,0.0093,0,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0.0164,0,0,0.0105,0.0054,0.0006,0.0264,0.0004,0.0001,0.0125,0,0,0,0.0166,0.0137,0.0021,0.0011,0.0316,0.0164,0,0,0.0017,0.0031,0.0173,0.0036,0.0001
155,0,0.0878,0.0001,0.0026,0.1129,0.0901,0.071,0.1538,0.0692,0.0356,0.1454,0.0283,0.0134,0.0117,0.1288,0.1017,0.066,0.0622,0.1929,0.1269,0.0002,0,0.0447,0.0701,0.1138,0.1002,0.0469
156,0.0149,0.1964,0.0239,0.0323,0.2611,0.2393,0.2257,0.3127,0.2475,0.1454,0.3315,0.1305,0.0982,0.0745,0.2784,0.2435,0.1885,0.1843,0.3815,0.2677,0.0208,0.0224,0.1248,0.208,0.2412,0.2755,0.1721
157,0.1371,0.3165,0.1296,0.0837,0.4102,0.354,0.3708,0.4324,0.4355,0.2824,0.4971,0.2613,0.2273,0.1802,0.4277,0.3728,0.3194,0.3008,0.5399,0.411,0.068,0.1404,0.185,0.3425,0.3964,0.4551,0.3301
158,0.3151,0.4394,0.2359,0.1331,0.5235,0.4297,0.4663,0.5436,0.5887,0.3934,0.6252,0.3805,0.3456,0.2428,0.488,0.4428,0.465,0.3728,0.6571,0.5103,0.1241,0.2304,0.2338,0.4383,0.508,0.5926,0.4644
159,0.3821,0.6011,0.3462,0.277,0.6065,0.4961,0.5309,0.5766,0.6954,0.4932,0.698,0.4621,0.4478,0.3159,0.5517,0.5304,0.5439,0.4674,0.7312,0.5545,0.2073,0.3346,0.2506,0.5141,0.626,0.6688,0.5743
160,0.4509,0.5615,0.3834,0.3304,0.6375,0.5021,0.5356,0.6498,0.7097,0.5253,0.6801,0.4896,0.4728,0.3388,0.5369,0.4733,0.5342,0.5359,0.7472,0.5643,0.1927,0.3715,0.2548,0.5241,0.5768,0.6808,0.5789
161,0.4649,0.6057,0.4178,0.3512,0.6199,0.4714,0.5278,0.6255,0.6971,0.4991,0.674,0.5129,0.5263,0.3673,0.5213,0.4875,0.5084,0.5377,0.74,0.5563,0.1923,0.4636,0.2993,0.4845,0.5969,0.673,0.6073
162,0.4795,0.4906,0.42,0.4292,0.5778,0.3949,0.474,0.6097,0.6441,0.4597,0.6336,0.5312,0.5151,0.3678,0.3966,0.4096,0.4554,0.5727,0.6818,0.4242,0.1923,0.4704,0.3197,0.4627,0.5352,0.6629,0.5843
163,0.5286,0.4502,0.4277,0.4132,0.4854,0.3372,0.4292,0.511,0.588,0.3874,0.5598,0.4742,0.4825,0.3398,0.3354,0.3619,0.3927,0.4996,0.6021,0.3688,0.2183,0.5205,0.3107,0.4387,0.4323,0.6046,0.5123
164,0.4807,0.2649,0.3878,0.2582,0.3525,0.2394,0.3909,0.4113,0.484,0.3051,0.4723,0.338,0.3861,0.3141,0.2117,0.219,0.298,0.2513,0.4993,0.2567,0.2097,0.2627,0.3482,0.2665,0.3065,0.4635,0.428
165,0.4117,0.1168,0.2907,0.1412,0.2212,0.1222,0.3153,0.2973,0.3427,0.188,0.3344,0.2311,0.2797,0.2351,0.0905,0.1175,0.1916,0.1591,0.3243,0.1275,0.1949,0.2367,0.2663,0.1466,0.1719,0.3476,0.3066
166,0.3452,0,0.1866,0.0742,0.0769,0,0.2704,0.1216,0.1963,0.0774,0.1604,0.1564,0.1857,0.1162,0,0.0083,0.0679,0.0984,0.1627,0,0.1704,0.1907,0.2045,0.0884,0,0.2152,0.1437
167,0.1915,0,0.0814,0,0,0,0,0,0.0091,0,0.0004,0.0704,0.0496,0.0016,0,0,0,0.0442,0,0,0.0829,0.0542,0.1334,0.0355,0,0.0291,0
168,0.0092,0,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0.0221,0,0,0.0112,0.0042,0.0005,0.0244,0.0004,0.0001,0.0115,0,0,0,0.0157,0.0153,0.0026,0.001,0.0287,0.0147,0,0,0.0019,0.0028,0.0231,0.0033,0.0001
179,0,0.1393,0,0.0051,0.1206,0.0673,0.0861,0.1557,0.075,0.0415,0.1406,0.0351,0.0194,0.015,0.1134,0.1285,0.086,0.0466,0.1871,0.118,0.0002,0,0.0603,0.0536,0.1557,0.0992,0.0502
180,0.0175,0.2994,0.0203,0.0588,0.2899,0.1965,0.2603,0.3324,0.2649,0.1526,0.3278,0.1512,0.1263,0.0969,0.2563,0.292,0.2588,0.1376,0.3631,0.2607,0.0283,0.0296,0.1798,0.1641,0.2979,0.2705,0.1846
181,0.1127,0.4283,0.1161,0.1503,0.4491,0.3118,0.3887,0.47,0.4462,0.2859,0.4839,0.2857,0.2658,0.2183,0.3963,0.4402,0.4324,0.2596,0.5207,0.3907,0.0857,0.1747,0.2961,0.2949,0.4264,0.4526,0.3328
182,0.1986,0.49,0.2334,0.2534,0.5427,0.3674,0.4753,0.5485,0.5928,0.3873,0.6072,0.4182,0.3932,0.3211,0.496,0.5371,0.5477,0.3744,0.6406,0.4411,0.1738,0.3143,0.3701,0.3788,0.4994,0.5857,0.4549
183,0.2307,0.5864,0.3287,0.3054,0.6007,0.4135,0.518,0.6494,0.6844,0.4478,0.6898,0.4926,0.5067,0.397,0.5248,0.5946,0.5935,0.4169,0.7115,0.4624,0.2384,0.4438,0.4154,0.3691,0.5861,0.6619,0.5573
184,0.3234,0.6198,0.4032,0.3253,0.6051,0.4616,0.5217,0.6788,0.6831,0.4662,0.7075,0.5645,0.541,0.4539,0.5262,0.6008,0.6084,0.4889,0.7261,0.484,0.2616,0.4822,0.3989,0.4173,0.5538,0.6817,0.5903
185,0.2767,0.5853,0.4124,0.4126,0.5868,0.4299,0.4625,0.6725,0.6774,0.4855,0.6786,0.5805,0.5532,0.4674,0.4457,0.5554,0.5699,0.4683,0.693,0.4246,0.2707,0.5295,0.4096,0.4049,0.5208,0.71,0.585
186,0.3487,0.4948,0.466,0.3757,0.5469,0.4043,0.5003,0.6158,0.6646,0.4271,0.6692,0.5906,0.5447,0.4724,0.4076,0.536,0.5082,0.4837,0.6432,0.3586,0.3294,0.5902,0.3869,0.3936,0.4214,0.6737,0.5708
187,0.3029,0.3453,0.4409,0.3617,0.4469,0.3514,0.3838,0.5496,0.5805,0.3552,0.582,0.5388,0.5059,0.4143,0.3348,0.412,0.3864,0.4353,0.5794,0.2695,0.4023,0.57,0.3527,0.2842,0.318,0.6061,0.4954
188,0.231,0.2946,0.3782,0.2411,0.3395,0.2558,0.4102,0.4538,0.5106,0.2803,0.4673,0.4385,0.4732,0.276,0.2883,0.2948,0.3112,0.4023,0.4433,0.2363,0.3754,0.4684,0.3795,0.2901,0.1934,0.4949,0.4002
189,0.1956,0.1349,0.3112,0.1462,0.217,0.1298,0.3597,0.3276,0.3719,0.1667,0.3271,0.3427,0.3617,0.1948,0.139,0.1513,0.1843,0.304,0.3228,0.112,0.3463,0.3244,0.2823,0.204,0.088,0.3463,0.2649
190,0.1653,0,0.1925,0.0628,0.0769,0,0.2625,0.1304,0.2091,0.0629,0.1563,0.2133,0.2135,0.101,0,0.008,0.0624,0.1862,0.1529,0,0.257,0.1991,0.1707,0.1313,0,0.2051,0.1211
191,0.0939,0,0.0785,0,0,0,0,0,0.0109,0,0.0005,0.085,0.0582,0.0019,0,0,0,0.0815,0,0,0.111,0.0572,0.0925,0.0705,0,0.0309,0
192,0.0036,0,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0,0.0205,0,0,0.0106,0.0037,0.0006,0.0287,0.0003,0.0001,0.0112,0,0,0,0.0096,0.0109,0.0021,0.0009,0.0272,0.0118,0,0,0.0006,0.0027,0.0198,0.0029,0.0001
203,0,0.1273,0,0.0056,0.1248,0.0641,0.0841,0.1733,0.072,0.053,0.1405,0.0428,0.0197,0.0199,0.079,0.0977,0.0772,0.0585,0.1795,0.0958,0.0001,0,0.0138,0.0519,0.1336,0.0886,0.054
204,0.005,0.245,0.0207,0.0769,0.2889,0.165,0.2566,0.3566,0.2569,0.1905,0.3274,0.1974,0.1518,0.1213,0.21,0.211,0.1972,0.1907,0.3498,0.2064,0.022,0.0348,0.0381,0.1459,0.2686,0.2541,0.2061
205,0.0422,0.38,0.0983,0.2005,0.4351,0.2888,0.387,0.4867,0.4401,0.3287,0.4938,0.369,0.3363,0.2701,0.3393,0.3461,0.3401,0.3465,0.505,0.366,0.0855,0.1961,0.0731,0.2475,0.3861,0.4287,0.3685
206,0.1081,0.4717,0.1749,0.2828,0.5356,0.3747,0.4768,0.608,0.5908,0.4154,0.6308,0.5197,0.5027,0.3943,0.4505,0.4316,0.4426,0.4797,0.6254,0.4591,0.133,0.3643,0.1331,0.3726,0.4447,0.5642,0.5184
207,0.1757,0.5156,0.2673,0.3571,0.5946,0.4664,0.5332,0.6458,0.6783,0.4901,0.6997,0.6071,0.6204,0.4908,0.5441,0.5189,0.5072,0.5897,0.6919,0.5637,0.1993,0.5112,0.2486,0.4864,0.5152,0.6481,0.6078
208,0.204,0.5883,0.3621,0.3482,0.6012,0.4899,0.5476,0.665,0.7035,0.5209,0.7143,0.6623,0.6553,0.5166,0.4735,0.5523,0.5282,0.6335,0.7334,0.4863,0.2256,0.5964,0.336,0.5832,0.5374,0.679,0.5759
209,0.2316,0.47,0.4132,0.4098,0.5631,0.4065,0.4879,0.6412,0.6841,0.4737,0.6822,0.6377,0.6482,0.5153,0.4268,0.4688,0.473,0.649,0.7336,0.453,0.2956,0.6172,0.4125,0.6327,0.4273,0.673,0.5588
210,0.1869,0.4248,0.4084,0.4204,0.5246,0.3721,0.5169,0.591,0.6715,0.4712,0.6483,0.6141,0.6064,0.4951,0.3404,0.3986,0.4448,0.6486,0.6863,0.3774,0.2908,0.6127,0.4064,0.6052,0.4601,0.6604,0.5635
211,0.2687,0.3593,0.3975,0.3727,0.4097,0.2753,0.4621,0.5208,0.6186,0.3797,0.5691,0.5839,0.6025,0.4583,0.3443,0.3486,0.3649,0.5877,0.6033,0.3139,0.355,0.5642,0.3882,0.516,0.3859,0.6146,0.5289
212,0.3218,0.2334,0.3544,0.2906,0.3076,0.2091,0.4245,0.3609,0.5085,0.2997,0.4374,0.4752,0.5057,0.3728,0.2819,0.2687,0.2717,0.5128,0.4889,0.2459,0.2036,0.4431,0.234,0.4057,0.2225,0.4978,0.4316
213,0.2514,0.1298,0.2612,0.1898,0.1828,0.1194,0.3671,0.2515,0.3609,0.1578,0.3009,0.3422,0.3616,0.2328,0.1469,0.1393,0.1496,0.376,0.3575,0.1156,0.1455,0.331,0.1764,0.2732,0.1168,0.3693,0.24
214,0.2106,0,0.167,0.0781,0.0638,0,0.2875,0.1072,0.2114,0.0691,0.1534,0.2123,0.2115,0.1138,0,0.0065,0.0506,0.203,0.1672,0,0.0848,0.1757,0.1116,0.1607,0,0.1963,0.1109
215,0.1151,0,0.068,0,0,0,0,0,0.0107,0,0.0005,0.0921,0.0665,0.0019,0,0,0,0.0913,0,0,0.038,0.0623,0.0653,0.0884,0,0.0287,0
216,0.0092,0,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0,0.0204,0,0,0.0088,0.0039,0.0004,0.0234,0.0002,0,0.0089,0,0,0,0.0154,0.0121,0.0009,0.0008,0.026,0.0163,0,0,0.0012,0.0027,0.0165,0.0026,0
227,0,0.1498,0,0.0048,0.0952,0.0715,0.0521,0.1543,0.0601,0.0279,0.1207,0.0371,0.0172,0.0152,0.1198,0.1048,0.0322,0.0698,0.1706,0.1267,0.0002,0,0.0378,0.0705,0.1151,0.0868,0.0293
228,0.0088,0.3172,0.015,0.0486,0.2227,0.1879,0.185,0.3119,0.2183,0.1069,0.301,0.1811,0.1315,0.0984,0.2761,0.2507,0.092,0.2225,0.3467,0.2788,0.029,0.0328,0.1119,0.2095,0.2639,0.2527,0.1333
229,0.0773,0.435,0.0897,0.0879,0.3347,0.3013,0.3548,0.4644,0.3834,0.1933,0.4628,0.3614,0.2853,0.1979,0.4438,0.3788,0.1899,0.3872,0.4916,0.4081,0.1149,0.1891,0.2002,0.3478,0.3525,0.4197,0.2253
230,0.1955,0.5575,0.1662,0.1432,0.445,0.4345,0.3839,0.5662,0.5222,0.2881,0.5847,0.518,0.4253,0.284,0.555,0.5026,0.2915,0.5155,0.5834,0.5399,0.2133,0.3624,0.2836,0.493,0.5171,0.5493,0.3168
231,0.2764,0.5679,0.2831,0.2056,0.5182,0.5072,0.4222,0.646,0.5921,0.3699,0.6363,0.6028,0.548,0.3631,0.6041,0.5672,0.3387,0.5891,0.652,0.5777,0.3024,0.5054,0.3578,0.5711,0.5674,0.6533,0.3804
232,0.2826,0.6354,0.3451,0.2343,0.55,0.5524,0.4201,0.6772,0.6062,0.3974,0.6505,0.6233,0.592,0.4233,0.6337,0.5933,0.3454,0.6554,0.7125,0.6176,0.3314,0.6039,0.42,0.5899,0.6206,0.6909,0.4268
233,0.3553,0.6155,0.3859,0.275,0.5514,0.558,0.467,0.6143,0.6134,0.3981,0.6451,0.6424,0.6199,0.4188,0.6613,0.5747,0.3547,0.6255,0.6871,0.6369,0.4301,0.6594,0.4556,0.5934,0.6117,0.7093,0.4849
234,0.3651,0.5531,0.3991,0.2295,0.523,0.5112,0.4076,0.5552,0.5573,0.419,0.5964,0.6197,0.5774,0.422,0.5932,0.5405,0.3663,0.5538,0.6591,0.5757,0.4663,0.6446,0.473,0.5513,0.5481,0.6435,0.4569
235,0.3493,0.4293,0.3912,0.254,0.4198,0.4093,0.3539,0.4887,0.4843,0.3482,0.536,0.5794,0.5354,0.3714,0.4671,0.4215,0.3216,0.4562,0.5655,0.4284,0.38,0.5939,0.4326,0.4985,0.4668,0.5824,0.3939
236,0.3911,0.2982,0.3044,0.2566,0.3097,0.2884,0.2777,0.3914,0.4208,0.1602,0.4179,0.4816,0.4331,0.3144,0.3334,0.3055,0.2435,0.3618,0.4415,0.3164,0.2832,0.429,0.3465,0.2369,0.3551,0.4739,0.3044
237,0.4729,0.1592,0.2447,0.1235,0.2013,0.1701,0.1387,0.2335,0.2894,0.1389,0.2952,0.3714,0.3064,0.2228,0.1666,0.1703,0.1719,0.2452,0.319,0.1754,0.2256,0.3186,0.2635,0.1638,0.2023,0.3566,0.2114
238,0.3371,0,0.1816,0.0468,0.0656,0.0004,0.085,0.1142,0.1681,0.0565,0.1527,0.2256,0.1885,0.1045,0,0.0083,0.0584,0.1287,0.165,0,0.185,0.1546,0.1778,0.093,0,0.2144,0.0842
239,0.1942,0,0.0954,0,0,0,0,0,0.0137,0,0.0006,0.0882,0.058,0.0016,0,0,0,0.0519,0,0,0.1303,0.049,0.1044,0.0419,0,0.0295,0
240,0.0113,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,0,0.015,0,0,0.0098,0.0062,0.0002,0.0223,0.0001,0.0001,0.0083,0,0,0,0.016,0.0109,0.0022,0.0007,0.0242,0.0191,0,0,0.001,0.0024,0.0184,0.0024,0
251,0,0.124,0,0.0014,0.1139,0.1104,0.0157,0.1347,0.0393,0.0503,0.11,0.0408,0.0165,0.0126,0.1335,0.1079,0.0896,0.0654,0.1681,0.1572,0.0002,0,0.0395,0.058,0.1471,0.0879,0.0333
252,0.0157,0.2603,0.0256,0.0197,0.2704,0.2521,0.105,0.2827,0.1474,0.1917,0.266,0.2001,0.1264,0.0768,0.2962,0.251,0.2574,0.2325,0.3521,0.3368,0.0407,0.0247,0.1326,0.1838,0.3027,0.255,0.1459
253,0.1341,0.4269,0.1373,0.0573,0.4368,0.43,0.1131,0.4468,0.2953,0.3566,0.4319,0.3741,0.2794,0.172,0.4247,0.3779,0.4356,0.4176,0.5135,0.4882,0.1303,0.1474,0.2443,0.3497,0.4877,0.4291,0.3061
254,0.2201,0.5382,0.2646,0.1063,0.5546,0.5533,0.1915,0.5808,0.4484,0.4783,0.5702,0.5189,0.4045,0.2676,0.5199,0.4675,0.5705,0.5655,0.6386,0.5693,0.2171,0.2948,0.3219,0.4959,0.5634,0.5713,0.4502
255,0.3426,0.615,0.3545,0.141,0.6564,0.5613,0.2766,0.6104,0.5848,0.5713,0.6432,0.6442,0.5198,0.3414,0.5648,0.5619,0.6503,0.6752,0.6736,0.6094,0.3196,0.3951,0.4121,0.598,0.6698,0.6581,0.5765
256,0.4242,0.6587,0.4426,0.1765,0.6602,0.6204,0.4455,0.6394,0.6457,0.5391,0.6729,0.6812,0.5753,0.3722,0.6564,0.6265,0.6411,0.7142,0.6502,0.6573,0.4554,0.4163,0.472,0.6587,0.6421,0.6589,0.598
257,0.5184,0.6317,0.4933,0.1401,0.6495,0.5479,0.4581,0.6073,0.6707,0.5011,0.6702,0.6714,0.5913,0.4113,0.6046,0.5916,0.6068,0.7033,0.6203,0.605,0.471,0.4263,0.4626,0.6701,0.695,0.6595,0.5858
258,0.5466,0.6237,0.5092,0.12,0.6073,0.5615,0.415,0.5153,0.6457,0.4911,0.6077,0.5904,0.5676,0.4304,0.5647,0.587,0.5928,0.6304,0.6249,0.5708,0.4611,0.4741,0.4192,0.6385,0.6344,0.5974,0.5524
259,0.5534,0.5153,0.5108,0.0971,0.5137,0.4753,0.3537,0.4757,0.5498,0.4246,0.5375,0.6006,0.5114,0.3944,0.4755,0.4641,0.5068,0.607,0.5026,0.4586,0.4942,0.4871,0.39,0.5662,0.543,0.5949,0.4862
260,0.5568,0.3409,0.4231,0.1873,0.376,0.3449,0.2693,0.3406,0.4277,0.3135,0.4182,0.4824,0.431,0.3542,0.3582,0.3358,0.3706,0.5138,0.44,0.3482,0.4976,0.4462,0.3258,0.4727,0.3862,0.4732,0.3884
261,0.4043,0.1732,0.3658,0.1007,0.2293,0.1761,0.2502,0.2308,0.319,0.1885,0.2849,0.3664,0.3089,0.2277,0.1631,0.164,0.2317,0.3689,0.297,0.1712,0.4031,0.3225,0.2904,0.3515,0.2219,0.352,0.2264
262,0.25,0,0.246,0.0523,0.0788,0.0006,0.2492,0.1146,0.1776,0.0749,0.1431,0.2342,0.1705,0.12,0,0.0092,0.0869,0.2498,0.1574,0,0.2629,0.2101,0.1805,0.2141,0,0.2023,0.1128
263,0.1473,0,0.1116,0,0,0,0,0,0.0095,0,0.0005,0.0951,0.0503,0.0022,0,0,0,0.0892,0,0,0.1084,0.0708,0.1162,0.0798,0,0.035,0
264,0.0071,0,0.0007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0,0.0192,0,0,0.0096,0.0044,0.0003,0.0221,0.0002,0.0001,0.0083,0,0,0,0.0205,0.0171,0.0019,0.0006,0.0202,0.0178,0,0,0.0008,0.0013,0.0187,0.002,0
275,0,0.1431,0,0.0035,0.1146,0.0875,0.0607,0.1403,0.0583,0.0428,0.1117,0.0378,0.0145,0.0148,0.1683,0.1597,0.0769,0.0639,0.1559,0.1499,0.0001,0,0.0374,0.0439,0.1372,0.0789,0.0474
276,0.0039,0.2871,0.0295,0.0446,0.2833,0.2103,0.199,0.3002,0.2242,0.1619,0.2789,0.1924,0.117,0.1036,0.3401,0.3292,0.2308,0.2219,0.2942,0.3111,0.0338,0.0283,0.1181,0.1459,0.3004,0.2353,0.2006
277,0.0416,0.4102,0.1545,0.1279,0.4322,0.3124,0.2395,0.4609,0.3917,0.2792,0.4466,0.3769,0.2648,0.2316,0.4802,0.4702,0.3628,0.3924,0.4694,0.462,0.1252,0.1656,0.1871,0.2843,0.4442,0.3878,0.3634
278,0.1278,0.475,0.2881,0.2033,0.5686,0.3851,0.336,0.5033,0.5344,0.3522,0.5704,0.5415,0.4135,0.3497,0.53,0.5371,0.4967,0.5273,0.562,0.5469,0.227,0.3098,0.2718,0.4167,0.521,0.5236,0.4991
279,0.2265,0.5424,0.4182,0.2447,0.6186,0.4562,0.4163,0.5912,0.6477,0.4175,0.6474,0.6566,0.5318,0.4542,0.5692,0.609,0.5652,0.6323,0.6495,0.6168,0.335,0.416,0.3267,0.5266,0.5808,0.6338,0.5974
280,0.2464,0.5652,0.4813,0.3759,0.6002,0.4661,0.4716,0.6199,0.6797,0.4318,0.6569,0.6999,0.5952,0.4908,0.5486,0.5992,0.5815,0.6885,0.6796,0.6036,0.3929,0.5091,0.3581,0.555,0.6284,0.689,0.5903
281,0.293,0.5529,0.5173,0.4164,0.6333,0.503,0.4953,0.6566,0.6767,0.443,0.6748,0.6986,0.6264,0.5418,0.5794,0.6073,0.5672,0.6974,0.6688,0.5479,0.4569,0.5792,0.3974,0.6305,0.6375,0.7056,0.6337
282,0.3756,0.4958,0.5452,0.3952,0.5665,0.4922,0.4545,0.5594,0.6244,0.4584,0.6171,0.6139,0.6065,0.516,0.4597,0.5432,0.552,0.6286,0.6361,0.4453,0.4469,0.5686,0.3953,0.5839,0.6122,0.673,0.566
283,0.2869,0.4214,0.5087,0.4307,0.5037,0.4066,0.3975,0.4781,0.5518,0.4114,0.539,0.5563,0.5572,0.4988,0.3861,0.4562,0.4672,0.5795,0.5738,0.2902,0.4777,0.5531,0.347,0.5314,0.4994,0.6014,0.5019
